,X,Y
"157,31",-7.51967,-2.03944
"157,33",-4.40044,-1.14521
"157,35",-7.27823,-2.20008
"157,37",-4.72556,-1.6811
"157,39",-7.63462,0.0569984
"157,41",-7.85308,1.14262
"157,43",-5.20415,-0.353194
"157,45",-7.75529,-1.08012
"157,47",-7.74443,-1.40325
"157,49",-6.96765,0.644221
"157,51",-7.42522,-1.90756
"157,53",-7.33859,0.512536
"157,55",-4.64976,-1.61263
"157,57",-7.24144,0.493548
"157,59",-4.3983,-1.54894
"157,61",-7.40933,-2.27013
"157,63",-4.38499,-1.12745
"157,65",-7.36233,-2.21209
"157,67",-4.21653,-1.02316
"157,69",-7.74633,0.190563
"157,71",-7.82099,0.524114
"157,73",-5.1804,-1.57683
"157,75",-4.26035,-1.22726
"157,77",-4.1826,-1.89692
"157,79",-4.5011,-1.47885
"157,81",-4.99644,-1.53062
"157,83",-5.12057,-1.4144
"157,85",-7.29315,-2.17816
"157,87",-4.83351,-0.847039
"157,89",-4.9774,-2.00001
"157,91",-4.82443,-2.12259
"157,93",-4.98178,-1.95824
"157,95",-4.3922,-1.60634
"157,97",-7.89,-0.903862
"157,99",-7.73476,0.408186
"157,101",-7.08706,-2.0798
"157,103",-5.21769,-1.6691
"157,105",-6.96285,1.06689
"157,107",-7.04852,0.898383
"157,109",-3.37787,1.41477
"157,111",-3.16136,1.60498
"157,113",-2.88994,1.978
"157,115",-3.33598,1.64774
"157,117",-3.31575,1.67181
"157,119",-3.6389,2.0361
"157,121",-6.76507,0.576887
"157,123",-4.17019,-1.01738
"157,125",-4.39838,-1.23872
"157,127",-5.22268,-1.72997
"157,129",-4.82937,-0.490647
"157,131",-3.52613,1.84831
"157,133",-5.21344,-0.505496
"160,1",9.81018,1.59686
"160,3",9.57243,2.31106
"160,5",11.6289,2.30073
"160,7",11.0725,2.04265
"160,9",11.1414,1.93415
"160,11",11.3595,2.01406
"160,13",11.7001,2.51969
"160,15",-7.50987,0.202929
"160,17",-4.75357,-0.990432
"160,19",-7.64706,-2.17328
"160,21",-4.31099,-1.5798
"160,23",-4.10944,-1.08006
"160,25",-4.93984,-0.708966
"160,27",-7.71751,-2.04422
"160,29",-7.59009,-1.99932
"160,31",-7.03095,-2.03636
"160,33",-5.04978,-1.19259
"160,35",-6.97188,0.518248
"160,37",-4.74967,-1.44419
"160,39",-4.814,-1.15999
"160,41",-4.39448,-0.993799
"160,43",-4.6054,-1.54673
"160,45",-7.13332,0.425406
"160,47",-5.2519,-1.53112
"160,49",-7.40948,-2.29445
"160,51",-4.28101,-1.09872
"160,53",-4.04583,-1.50552
"160,55",-4.28478,-1.2695
"160,57",-6.63586,0.339074
"160,59",-4.36982,-1.17067
"160,61",-7.1656,0.192599
"160,63",-5.23761,-0.643902
"160,65",-7.4378,0.407365
"160,67",-7.8166,0.0384909
"160,69",-7.74313,-2.0134
"160,71",-7.78834,-1.30404
"160,73",-8.09909,1.05985
"160,75",-7.32176,0.570168
"160,77",-6.15976,0.279469
"160,79",-4.48296,-1.11138
"160,81",-4.2826,-1.47564
"160,83",-4.83404,-1.69767
"160,85",-5.29028,-1.9685
"160,87",-7.58715,0.639839
"160,89",-4.7662,-1.80513
"160,91",-7.18111,-2.18497
"160,93",-4.36933,-1.75157
"160,95",-7.80029,-1.68675
"160,97",-7.45388,-0.0648703
"160,99",-7.30117,-2.31745
"160,101",-7.09026,-2.02915
"160,103",-7.25323,0.548053
"160,105",-3.58435,1.45299
"160,107",-7.32273,0.1946
"160,109",-3.26938,2.35087
"160,111",-3.27644,1.66727
"160,113",-3.06722,1.90528
"160,115",-3.18531,2.27397
"160,117",-3.2336,1.35616
"160,119",-4.08361,0.969094
"160,121",-4.02687,1.11986
"160,123",-7.70444,-1.96647
"160,125",-7.62926,-1.82089
"160,127",-3.99805,-1.2856
"160,129",-4.45402,-1.79735
"160,131",-4.50832,-1.02442
"160,133",-4.64294,-1.3079
"163,1",9.96384,2.00399
"163,3",10.3565,2.0337
"163,5",11.9063,2.28743
"163,7",10.9389,1.76903
"163,9",-7.71526,1.52648
"163,11",11.741,2.33929
"163,13",-7.86072,1.50132
"163,15",-8.16078,0.629311
"163,17",-7.63163,-2.0434
"163,19",-5.00774,-1.35106
"163,21",-4.26527,-1.49087
"163,23",-4.21358,-0.941141
"163,25",-5.29126,-0.829354
"163,27",-7.65798,-1.54541
"163,29",-7.07139,-1.60623
"163,31",-6.93163,0.601214
"163,33",-4.55576,-1.46499
"163,35",-4.61743,-1.16859
"163,37",-7.13554,0.776855
"163,39",-5.12101,-1.58335
"163,41",-4.67014,-1.49707
"163,43",-4.05775,-1.41912
"163,45",-4.31744,-1.51496
"163,47",-4.87832,-1.92591
"163,49",-5.13379,-2.10222
"163,51",-4.70512,-0.756673
"163,53",-4.14018,-1.14443
"163,55",-4.41133,-1.30915
"163,57",-4.50477,-0.992024
"163,59",-4.03485,-1.63036
"163,61",-4.53919,-0.779815
"163,63",-4.49662,-1.02333
"163,65",-4.67936,-1.37424
"163,67",-7.8122,0.165076
"163,69",-7.76091,-1.36778
"163,71",-8.11714,0.397803
"163,73",-7.10656,0.270965
"163,75",-4.97282,-1.73935
"163,77",-5.0364,-1.07686
"163,79",-4.81434,-1.14552
"163,81",-7.34674,-1.73739
"163,83",-4.11233,-1.03059
"163,85",-4.27275,-1.36942
"163,87",-4.60108,-1.32494
"163,89",-4.7013,-1.88873
"163,91",-4.61198,-1.73847
"163,93",-7.12983,-2.26535
"163,95",-4.05522,-1.51068
"163,97",-5.33472,-2.00826
"163,99",-5.21599,-1.88643
"163,101",-7.16619,-2.32207
"163,103",-7.39346,1.09201
"163,105",-7.03341,1.35655
"163,107",-3.5444,1.00638
"163,109",-3.51,0.987917
"163,111",-3.46723,1.2871
"163,113",-3.43466,1.13159
"163,115",-3.63138,1.08113
"163,117",-3.14503,0.993793
"163,119",-3.45419,2.47499
"163,121",-6.91974,1.09723
"163,123",-7.11364,1.1222
"163,125",-7.82411,-2.01392
"163,127",-7.92218,0.223313
"163,129",-4.6751,-0.65473
"163,131",-7.63817,-1.72649
"163,133",-7.66406,-1.92859
"166,1",9.9799,1.43692
"166,3",10.2993,1.67646
"166,5",11.7966,2.26713
"166,7",11.8252,2.36397
"166,9",-7.81397,1.29622
"166,11",11.1008,1.78991
"166,13",-7.7561,1.64727
"166,15",11.8257,2.41068
"166,17",-7.82022,1.4975
"166,19",-7.7387,1.15446
"166,21",-4.82953,-0.986575
"166,23",-4.16729,-1.24506
"166,25",-7.61641,0.498265
"166,27",-4.71446,-1.96041
"166,29",-5.13878,-1.86658
"166,31",-5.1228,-0.423016
"166,33",-4.28689,-1.36453
"166,35",-4.46538,-1.06498
"166,37",-4.16897,-1.14173
"166,39",-4.61856,-1.99259
"166,41",-5.23895,-2.03081
"166,43",-5.00126,-1.70348
"166,45",-4.10783,-1.36474
"166,47",-4.72602,-2.00902
"166,49",-4.70536,-1.77224
"166,51",-4.57747,-0.730725
"166,53",-4.74359,-1.33693
"166,55",-4.32555,-1.80908
"166,57",-4.24296,-0.929708
"166,59",-5.12601,-1.70015
"166,61",-4.19033,-1.11106
"166,63",-4.48719,-1.09886
"166,65",-8.21752,0.458279
"166,67",-7.83213,-0.701952
"166,69",-7.90609,-0.267457
"166,71",-6.66795,0.365257
"166,73",-4.20884,-1.58698
"166,75",-4.22067,-1.4619
"166,77",-4.36068,-1.47047
"166,79",-4.29832,-0.911966
"166,81",-4.34422,-1.6971
"166,83",-4.44847,-1.78408
"166,85",-4.93033,-2.105
"166,87",-4.19084,-1.58762
"166,89",-4.40307,-1.97675
"166,91",-5.79475,-1.67129
"166,93",-7.10243,-2.19348
"166,95",-7.1424,-2.15577
"166,97",-4.24332,-0.68742
"166,99",-4.08939,-1.0916
"166,101",-5.99609,0.617231
"166,103",-8.13147,0.494856
"166,105",-3.86578,0.91118
"166,107",-3.42063,1.25517
"166,109",-3.49424,1.21108
"166,111",-3.21589,1.55547
"166,113",-3.10973,1.79794
"166,115",-3.18083,1.25111
"166,117",-3.42263,1.2319
"166,119",-3.38085,1.16626
"166,121",-3.70623,1.33402
"166,123",-7.06358,1.19202
"166,125",-4.5028,-1.47636
"166,127",-4.57551,-1.36093
"166,129",-4.7724,-1.38877
"166,131",-8.00883,0.533916
"166,133",-8.20309,0.588196
"169,1",10.8575,1.79476
"169,3",11.1668,1.52784
"169,5",10.2868,1.51297
"169,7",9.87735,1.46328
"169,9",11.3621,2.14246
"169,11",10.9834,1.72444
"169,13",-7.85723,1.67059
"169,15",-7.85426,1.24154
"169,17",-7.96506,1.55327
"169,19",-7.29768,1.36151
"169,21",-7.63658,1.65211
"169,23",-4.23925,-0.898508
"169,25",-6.94531,0.749993
"169,27",-4.98349,-2.04077
"169,29",-4.52753,-1.94921
"169,31",-4.35072,-1.07881
"169,33",-4.42738,-1.70489
"169,35",-4.25677,-1.39921
"169,37",-4.17543,-1.18681
"169,39",-5.05521,-1.23877
"169,41",-7.40606,0.589996
"169,43",-7.43002,-1.578
"169,45",-4.55817,-1.2897
"169,47",-4.36739,-1.91008
"169,49",-4.02515,-1.31153
"169,51",-5.45722,-1.84152
"169,53",-4.65436,-0.739628
"169,55",-4.23336,-1.49113
"169,57",-4.12489,-1.06476
"169,59",-4.50835,-0.778601
"169,61",-4.69646,-1.14537
"169,63",-4.51917,-1.3394
"169,65",-4.49876,-0.878917
"169,67",-8.08862,0.318224
"169,69",-7.93708,-0.564501
"169,71",-8.12615,0.489842
"169,73",-7.60936,-2.1385
"169,75",-7.59469,-2.1213
"169,77",-7.60763,-1.94762
"169,79",-7.04854,-2.33696
"169,81",-4.48741,-2.0435
"169,83",-4.26577,-1.21906
"169,85",-4.68372,-1.2289
"169,87",-7.25664,-2.31158
"169,89",-4.96122,-2.1048
"169,91",-7.29762,-2.36882
"169,93",-7.29326,0.888045
"169,95",-3.35823,0.578197
"169,97",-4.05838,-0.70925
"169,99",-2.90996,1.34665
"169,101",-6.66433,1.27609
"169,103",-2.67407,1.93499
"169,105",-2.70933,2.08825
"169,107",-2.76818,2.14015
"169,109",-3.31087,1.47015
"169,111",-3.3218,1.32964
"169,113",-3.34427,1.48524
"169,115",-3.26187,1.16738
"169,117",-3.38874,1.18268
"169,119",-3.29966,1.3355
"169,121",-3.21301,1.30675
"169,123",-7.70859,0.937202
"169,125",-3.53132,1.53901
"169,127",-7.23681,-1.856
"169,129",-7.83814,-1.18467
"169,131",-8.02914,0.237115
"169,133",-8.04926,-0.0334959
"172,1",10.6233,1.96961
"172,3",10.2776,1.87712
"172,5",10.0219,1.10978
"172,7",10.3451,1.14734
"172,9",10.042,0.802231
"172,11",9.59712,2.09639
"172,13",9.51429,2.00276
"172,15",10.6617,2.02531
"172,17",9.2455,1.73505
"172,19",-6.86399,1.37572
"172,21",-7.2106,1.43068
"172,23",11.3401,2.1572
"172,25",11.6123,2.23939
"172,27",-7.87089,0.248338
"172,29",-4.44361,-1.82058
"172,31",-4.81647,-1.97062
"172,33",-4.40171,-1.76392
"172,35",-4.7265,-0.889214
"172,37",-4.71454,-0.762887
"172,39",-5.65644,-0.439219
"172,41",-7.3616,-2.19091
"172,43",-7.63772,-2.01638
"172,45",-7.28417,0.471216
"172,47",-7.25624,0.784161
"172,49",-4.5895,-0.795954
"172,51",-4.8739,-0.788016
"172,53",-4.25491,-1.25109
"172,55",-4.88514,-2.11477
"172,57",-4.58842,-1.7351
"172,59",-4.34694,-0.999359
"172,61",-4.26319,-1.47841
"172,63",-4.06118,-1.31953
"172,65",-4.33674,-1.74314
"172,67",-6.29919,0.254711
"172,69",-7.51923,0.402093
"172,71",-7.62111,-1.96675
"172,73",-7.32168,-2.24
"172,75",-7.81121,-1.99615
"172,77",-4.7374,-1.39585
"172,79",-4.70226,-1.93546
"172,81",-4.70477,-2.02317
"172,83",-5.32297,-1.78511
"172,85",-4.079,-1.37135
"172,87",-4.22285,-1.33559
"172,89",-5.23834,-1.66807
"172,91",-3.23424,2.17069
"172,93",-6.99663,0.954295
"172,95",-5.75425,0.476564
"172,97",-3.49052,0.858943
"172,99",-3.43645,0.826039
"172,101",-3.87773,0.916656
"172,103",-3.12127,2.35612
"172,105",-3.48836,1.47646
"172,107",-3.34796,2.07256
"172,109",-7.40873,0.764054
"172,111",-6.60035,1.0986
"172,113",-3.50098,1.65978
"172,115",-3.34718,1.73518
"172,117",-3.38537,1.38922
"172,119",-3.29811,1.12694
"172,121",-3.41363,1.48784
"172,123",-3.51713,1.18621
"172,125",-7.18732,0.732947
"172,127",-4.01637,0.639699
"172,129",-5.25254,-1.50981
"172,131",-8.18447,0.601294
"172,133",-7.68977,1.3317
"175,1",10.1503,1.28616
"175,3",10.0054,0.502497
"175,5",9.56297,2.07669
"175,7",9.99248,1.45585
"175,9",10.4104,1.20721
"175,11",9.54251,2.35044
"175,13",9.59666,2.1322
"175,15",10.9608,1.94406
"175,17",10.872,1.663
"175,19",11.0214,1.83962
"175,21",11.1893,1.85031
"175,23",-7.44074,1.03101
"175,25",10.6216,1.62727
"175,27",-7.83907,1.30572
"175,29",-8.22875,0.636647
"175,31",-4.55444,-1.53314
"175,33",-4.60545,-2.01177
"175,35",-4.81585,-1.90124
"175,37",-5.15609,-1.72458
"175,39",-4.62483,-1.61277
"175,41",-5.46872,-2.00359
"175,43",-5.31587,-1.83892
"175,45",-4.65672,-1.52823
"175,47",-5.60083,-0.989927
"175,49",-5.15616,-1.85583
"175,51",-4.4879,-1.18692
"175,53",-4.7075,-0.882156
"175,55",-5.11101,-1.66263
"175,57",-4.19257,-1.72794
"175,59",-4.45471,-1.40716
"175,61",-4.30055,-1.27365
"175,63",-4.50041,-1.50026
"175,65",-4.73703,-1.3239
"175,67",-4.3325,-1.59752
"175,69",-8.07895,0.92908
"175,71",-4.82058,-1.72757
"175,73",-5.38344,-2.01044
"175,75",-7.59173,-1.65571
"175,77",-7.03779,0.556246
"175,79",-6.83696,0.887693
"175,81",-7.12931,-2.29308
"175,83",-7.04717,-2.15461
"175,85",-5.2498,-2.09355
"175,87",-4.32115,-1.23026
"175,89",-7.05721,-1.96259
"175,91",-3.12457,2.33237
"175,93",-6.9494,0.935292
"175,95",-3.4722,1.63302
"175,97",-3.50979,0.867305
"175,99",-3.49005,1.40113
"175,101",-3.47941,1.52162
"175,103",-3.49266,1.51618
"175,105",-3.23969,2.21875
"175,107",-3.60275,1.91512
"175,109",-7.6014,1.08281
"175,111",-7.54793,1.03873
"175,113",-3.6923,1.12846
"175,115",-3.40151,1.98132
"175,117",-3.25582,2.03477
"175,119",-3.00576,1.36626
"175,121",-3.04915,2.14617
"175,123",-3.2497,1.3077
"175,125",-3.3702,2.21685
"175,127",-7.79652,0.593667
"175,129",-5.16741,-1.25996
"175,131",-4.17606,-1.07564
"175,133",-7.76472,1.31891
"178,1",10.3924,1.80372
"178,3",9.87875,1.13357
"178,5",10.0308,0.400418
"178,7",9.74311,0.996688
"178,9",10.3371,1.54213
"178,11",9.48602,1.1588
"178,13",9.5855,1.98709
"178,15",10.1228,1.74297
"178,17",10.8266,1.63795
"178,19",-7.93031,1.52506
"178,21",-7.76189,0.834605
"178,23",10.7662,1.99706
"178,25",-7.47735,1.51375
"178,27",-7.55288,1.53397
"178,29",-8.03855,1.29836
"178,31",-7.64108,1.41379
"178,33",-4.27686,-1.90341
"178,35",-5.28245,-1.93928
"178,37",-4.6012,-1.6552
"178,39",-4.71435,-1.03737
"178,41",-5.08139,-1.76413
"178,43",-6.70678,-1.91882
"178,45",-5.19032,-1.57394
"178,47",-4.93187,-1.96556
"178,49",-5.07626,-1.74582
"178,51",-6.83193,-2.10467
"178,53",-4.91588,-1.86155
"178,55",-7.44389,-2.14114
"178,57",-4.06602,-1.32232
"178,59",-7.39848,-2.22223
"178,61",-7.35678,-2.06192
"178,63",-4.81035,-0.900423
"178,65",-4.46985,-1.22101
"178,67",-4.52863,-0.834137
"178,69",-4.26472,-1.54552
"178,71",-4.82913,-1.71579
"178,73",-4.92806,-2.00301
"178,75",-4.90903,-1.7047
"178,77",-4.50782,-1.83379
"178,79",-4.64368,-1.16211
"178,81",-4.90504,-0.960119
"178,83",-4.68061,-1.35431
"178,85",-7.55043,-2.09197
"178,87",-4.66626,-1.64437
"178,89",-4.39101,0.613204
"178,91",-3.4302,1.41747
"178,93",-3.46222,2.09412
"178,95",-3.44459,1.08748
"178,97",-3.46294,1.21831
"178,99",-3.40234,1.70386
"178,101",-3.18466,1.92837
"178,103",-3.18629,2.33194
"178,105",-3.52232,1.64573
"178,107",-7.21893,0.918619
"178,109",-4.1092,0.294065
"178,111",-4.29994,-1.6973
"178,113",-4.73042,-1.24416
"178,115",-3.58526,0.921067
"178,117",-3.05866,1.9484
"178,119",-3.06217,1.48396
"178,121",-2.9139,1.71608
"178,123",-3.33588,1.20325
"178,125",-3.2731,1.59786
"178,127",-3.47196,0.842627
"178,129",-6.20597,0.828784
"178,131",-4.55774,-0.868739
"178,133",-7.75239,0.702835
"181,1",10.0103,1.69655
"181,3",10.4111,1.36457
"181,5",10.0053,1.32301
"181,7",9.65038,2.19485
"181,9",10.1544,2.06982
"181,11",10.0893,-1.19493
"181,13",10.1648,-1.29065
"181,15",9.65254,1.65942
"181,17",10.4802,1.30976
"181,19",-7.55641,1.44056
"181,21",10.6622,1.52697
"181,23",11.2865,1.91476
"181,25",11.5461,1.3183
"181,27",10.9121,1.62621
"181,29",11.0247,1.79892
"181,31",11.3337,1.41916
"181,33",-7.34833,1.26769
"181,35",-7.05316,0.992071
"181,37",-5.05305,-1.85311
"181,39",-5.17056,-1.8826
"181,41",-5.63396,-2.01277
"181,43",-5.22545,-1.6646
"181,45",-4.878,-1.26932
"181,47",-4.45764,-1.16222
"181,49",-4.14338,-1.63059
"181,51",-7.37306,0.764592
"181,53",-4.20556,-1.36202
"181,55",-4.49503,-1.23923
"181,57",-7.46778,0.300278
"181,59",-4.60656,-1.55608
"181,61",-5.28771,-2.03183
"181,63",-6.87915,0.73294
"181,65",-7.61874,0.570532
"181,67",-4.85645,-2.01958
"181,69",-4.51277,-1.91546
"181,71",-4.22343,-1.74544
"181,73",-4.40342,-1.55704
"181,75",-5.0083,-1.75345
"181,77",-4.44914,-1.53892
"181,79",-4.60009,-1.47378
"181,81",-4.31474,-0.955807
"181,83",-4.56224,-1.84455
"181,85",-4.33377,-1.55889
"181,87",-5.39826,-1.86634
"181,89",-3.23689,1.71369
"181,91",-3.41631,2.21374
"181,93",-3.20286,2.2691
"181,95",-3.4641,0.923501
"181,97",-3.18012,2.18167
"181,99",-3.48772,1.64179
"181,101",-3.38292,1.92186
"181,103",-3.18815,1.75438
"181,105",-3.21412,2.43402
"181,107",-4.09692,-0.365103
"181,109",-4.40168,-0.862153
"181,111",-5.11548,-1.15645
"181,113",-4.71035,-1.38018
"181,115",-3.87,0.300096
"181,117",-4.0332,1.00471
"181,119",-3.16712,1.64884
"181,121",-3.15959,1.11774
"181,123",-3.44222,1.33259
"181,125",-3.26272,0.987261
"181,127",-3.90894,1.20266
"181,129",-6.50109,0.95808
"181,131",-6.8849,0.663062
"181,133",-7.15579,0.615902
"184,1",10.5985,1.81661
"184,3",10.1123,-1.08731
"184,5",10.1925,-0.9608
"184,7",10.0871,1.37394
"184,9",10.4162,1.43531
"184,11",10.004,-1.35422
"184,13",10.3383,1.31392
"184,15",10.3179,1.98555
"184,17",10.8366,1.53755
"184,19",11.7353,2.37825
"184,21",10.9521,1.60223
"184,23",11.1474,1.50851
"184,25",11.0479,1.57955
"184,27",11.1249,1.48355
"184,29",10.8798,1.61029
"184,31",11.0934,1.55962
"184,33",11.2448,1.75855
"184,35",-7.51393,1.21573
"184,37",-7.74818,-1.1312
"184,39",-4.74834,-1.9015
"184,41",-4.44088,-1.02177
"184,43",-4.36941,-1.09424
"184,45",-4.52924,-0.714907
"184,47",-5.10153,-1.67893
"184,49",-4.41298,-1.45896
"184,51",-4.48219,-1.53407
"184,53",-4.14811,-1.26124
"184,55",-4.30755,-1.09973
"184,57",-7.82327,0.552902
"184,59",-7.93005,0.547342
"184,61",-6.06268,-1.77554
"184,63",-7.8647,1.1988
"184,65",-4.55965,-2.03715
"184,67",-7.37026,-2.0198
"184,69",-4.76741,-1.68992
"184,71",-4.49007,-0.731888
"184,73",-4.37894,-0.999023
"184,75",-4.36907,-1.18539
"184,77",-4.45547,-0.842854
"184,79",-7.64732,-0.00735796
"184,81",-5.03926,-1.43535
"184,83",-5.1718,-1.79051
"184,85",-7.74408,0.781686
"184,87",-7.78593,0.235476
"184,89",-6.49092,-0.0951428
"184,91",-3.71019,2.11518
"184,93",-3.68121,0.498344
"184,95",-3.62477,1.14864
"184,97",-3.40928,1.58056
"184,99",-3.32397,1.39598
"184,101",-3.97083,1.20585
"184,103",-6.70114,0.944886
"184,105",-4.21673,-0.891368
"184,107",-4.93889,-2.02734
"184,109",-4.80978,-0.89115
"184,111",-7.88858,-0.996941
"184,113",-7.44734,-2.14293
"184,115",-5.36078,-1.45811
"184,117",-3.66599,1.27454
"184,119",-3.22484,2.41732
"184,121",-3.49172,1.3619
"184,123",-3.38612,0.961245
"184,125",-3.39576,1.18043
"184,127",-3.25079,2.04079
"184,129",-3.88518,0.96953
"184,131",-3.52359,2.3531
"184,133",-4.4377,-1.03331
"187,1",10.399,1.62872
"187,3",10.2027,2.11199
"187,5",9.81027,2.17739
"187,7",10.1893,1.70101
"187,9",10.2254,1.46813
"187,11",10.1489,-0.359768
"187,13",10.6114,1.18813
"187,15",10.4466,1.43918
"187,17",10.384,1.40769
"187,19",9.59276,1.44195
"187,21",11.8795,2.32611
"187,23",11.8555,2.1349
"187,25",11.7093,2.39356
"187,27",11.4756,2.01437
"187,29",11.283,1.8592
"187,31",11.2294,1.79991
"187,33",10.9491,1.53788
"187,35",10.3802,-1.81976
"187,37",-8.07871,0.93656
"187,39",-5.01696,-1.86049
"187,41",-7.72638,0.51058
"187,43",-5.23638,-2.11018
"187,45",-4.18784,-1.2129
"187,47",-4.50654,-1.37544
"187,49",-6.71177,0.522558
"187,51",-5.73005,-1.82301
"187,53",-4.38186,-1.93099
"187,55",-5.04713,-0.586235
"187,57",-5.03336,-1.54063
"187,59",-5.04405,-2.01469
"187,61",-4.2972,-1.85162
"187,63",-7.29751,0.781988
"187,65",-7.17882,0.597319
"187,67",-4.7641,-0.75031
"187,69",-5.21488,-1.13831
"187,71",-4.51216,-1.39744
"187,73",-7.23305,-1.71184
"187,75",-4.66857,-1.4471
"187,77",-4.90078,-1.64094
"187,79",-4.87383,-0.915661
"187,81",-7.77185,0.892306
"187,83",-7.51022,1.35105
"187,85",-7.66345,1.52322
"187,87",-7.74952,0.878561
"187,89",-7.68697,-1.15495
"187,91",-4.29652,-1.58962
"187,93",-4.54844,-0.89233
"187,95",-5.32279,-1.72391
"187,97",-4.73927,-1.22354
"187,99",-4.42465,-0.457978
"187,101",-5.83388,-1.87335
"187,103",-5.30049,-2.02361
"187,105",-4.46194,-1.36922
"187,107",-5.01097,-1.87484
"187,109",-7.14926,0.546604
"187,111",-4.81223,-1.52117
"187,113",-7.51777,-1.7147
"187,115",-6.95659,0.464913
"187,117",-5.51101,-2.00858
"187,119",-3.55801,1.49487
"187,121",-3.47332,1.91115
"187,123",-3.47613,1.96976
"187,125",-3.35529,1.2386
"187,127",-3.26073,2.32498
"187,129",-3.31693,1.94278
"187,131",-7.18469,1.04589
"187,133",-4.465,-1.26543
"190,1",9.9932,1.376
"190,3",10.2934,1.27495
"190,5",10.0784,1.23279
"190,7",10.6219,1.39322
"190,9",10.4702,1.85163
"190,11",10.4588,1.29785
"190,13",10.1254,1.13237
"190,15",10.2682,0.643174
"190,17",10.3624,1.14979
"190,19",9.5221,1.55235
"190,21",10.3852,1.73415
"190,23",10.2727,-1.71142
"190,25",10.267,1.03673
"190,27",11.6514,2.14101
"190,29",11.9309,2.11802
"190,31",11.4757,1.5027
"190,33",11.1817,1.85978
"190,35",11.2604,1.754
"190,37",10.8988,1.47941
"190,39",10.7455,1.76144
"190,41",-4.31627,-1.07722
"190,43",-4.96372,-1.95598
"190,45",-5.00122,-1.96519
"190,47",-4.29531,-1.63469
"190,49",-4.2606,-1.39024
"190,51",-4.8755,-0.872172
"190,53",-7.49441,0.269576
"190,55",-4.73464,-0.64967
"190,57",-7.27578,-2.05295
"190,59",-6.8022,-1.89999
"190,61",-4.20767,-1.50585
"190,63",-7.89253,0.00756216
"190,65",-4.90942,-1.53396
"190,67",-6.25303,0.24302
"190,69",-4.82716,-0.798971
"190,71",-3.94246,-1.41804
"190,73",-4.53293,-1.18892
"190,75",-4.95155,-2.03156
"190,77",-5.24155,-1.42786
"190,79",-6.91038,-1.63296
"190,81",-7.00533,0.740776
"190,83",-7.77914,1.09195
"190,85",-7.70435,1.53868
"190,87",-7.52183,1.5362
"190,89",-7.02424,0.639183
"190,91",-7.86902,0.577211
"190,93",-7.35807,0.757517
"190,95",-4.18959,-1.46986
"190,97",-4.27025,-0.952554
"190,99",-4.63148,-0.945146
"190,101",-7.73809,-1.92482
"190,103",-5.79334,-2.06056
"190,105",-4.71297,-1.17574
"190,107",-5.08195,-0.685853
"190,109",-6.76349,0.299583
"190,111",-7.54684,-2.29992
"190,113",-7.34888,0.793202
"190,115",-8.00289,-0.483511
"190,117",-7.87383,-0.471727
"190,119",-4.24179,-1.6637
"190,121",-3.70874,1.10525
"190,123",-3.70777,1.37348
"190,125",-3.65677,0.676775
"190,127",-7.84157,0.866576
"190,129",-7.59898,0.654126
"190,131",-4.64142,-0.783242
"190,133",-7.70688,1.27362
"193,1",9.93717,1.58949
"193,3",10.0999,1.36771
"193,5",10.2896,2.06173
"193,7",10.7135,1.44121
"193,9",10.2071,1.8929
"193,11",10.3801,1.58074
"193,13",10.2926,1.28154
"193,15",10.1075,0.849936
"193,17",9.80091,0.972191
"193,19",10.0377,1.1956
"193,21",9.83811,1.53986
"193,23",10.0961,-1.76468
"193,25",10.331,-1.76057
"193,27",10.1153,1.21569
"193,29",11.9002,2.1136
"193,31",11.6054,1.41544
"193,33",11.5264,1.92273
"193,35",11.5439,1.2853
"193,37",11.3836,1.36332
"193,39",11.6054,1.13546
"193,41",11.0188,1.64649
"193,43",10.8992,1.47025
"193,45",-7.80358,-1.85428
"193,47",-4.98116,-1.74281
"193,49",-4.26316,-1.70434
"193,51",-4.56821,-1.9556
"193,53",-4.06596,-1.4938
"193,55",-4.55481,-1.02974
"193,57",-7.29497,-2.05223
"193,59",-4.41168,-1.84351
"193,61",-4.71396,-0.816769
"193,63",-4.68153,-1.06541
"193,65",-5.34837,-0.664401
"193,67",-4.15017,-1.51369
"193,69",-4.08599,-1.56786
"193,71",-4.22696,-0.967129
"193,73",-4.88461,-1.0707
"193,75",-5.51285,-1.84202
"193,77",-4.77004,-1.67236
"193,79",-7.91498,-0.0559994
"193,81",-7.60862,0.303321
"193,83",-7.78939,0.794592
"193,85",-7.50853,1.47413
"193,87",-7.57142,0.796643
"193,89",-8.04821,0.58584
"193,91",-7.93653,-0.446818
"193,93",-7.661,0.403083
"193,95",-8.15091,0.829732
"193,97",-7.85684,-1.57714
"193,99",-5.4591,-0.602125
"193,101",-6.45606,-0.00750871
"193,103",-8.09237,0.204916
"193,105",-7.15069,0.4113
"193,107",-7.32702,-2.15396
"193,109",-7.51527,-2.16415
"193,111",-7.38574,-2.20207
"193,113",-7.48099,-1.89804
"193,115",-7.7294,-1.26613
"193,117",-7.38675,-2.06789
"193,119",-7.71576,-1.83748
"193,121",-4.99016,-1.67794
"193,123",-4.24146,-1.6703
"193,125",-4.16463,-1.21627
"193,127",-5.53005,-1.98418
"193,129",-5.39825,-2.11335
"193,131",-7.01906,1.15254
"193,133",-7.58412,0.916672
"196,1",10.1173,1.57505
