ID,a,b,c,d
1248,100,1,800,1000
1249,100,1,800,1000
1250,100,1,800,1000
1251,100,1,800,1000
1252,100,1,800,1000
1253,100,1,800,1000
1254,100,1,800,1000
1255,100,1,800,1000
1256,100,1,800,1000
1257,100,1,800,1000
1258,100,1,800,1000
1259,100,1,800,1000
1260,100,1,800,1000
1261,100,1,800,1000
1262,100,1,800,1000
1263,100,1,800,1000
1264,100,1,800,1000
1265,100,1,800,1000
1266,100,1,800,1000
1267,100,1,800,1000
1268,100,1,800,1000
1269,100,1,800,1000
1270,100,1,800,1000
1271,100,1,800,1000
1272,100,1,800,1000
1273,100,1,800,1000
1274,100,1,800,1000
1275,100,1,800,1000
1276,100,1,800,1000
1277,100,1,800,1000
1278,100,1,800,1000
1279,100,1,800,1000
1280,100,1,800,1000
1281,100,1,800,1000
1282,100,1,800,1000
1283,100,1,800,1000
1284,100,1,800,1000
1285,100,1,800,1000
1286,100,1,800,1000
1287,100,1,800,1000
1288,100,1,800,1000
1289,100,1,800,1000
1290,100,1,800,1000
1291,100,1,800,1000
1292,100,1,800,1000
1293,100,1,800,1000
1294,100,1,800,1000
1295,100,1,800,1000
1296,100,1,800,1000
1297,100,1,800,1000
1298,100,1,800,1000
1299,100,1,800,1000
1300,100,1,800,1000
1301,100,1,800,1000
1302,100,1,800,1000
1303,100,1,800,1000
1304,100,1,800,1000
1305,100,1,800,1000
1306,100,1,800,1000
1307,100,1,800,1000
1308,100,1,800,1000
1309,100,1,800,1000
1310,100,1,800,1000
1311,100,1,800,1000
1312,100,1,800,1000
1313,100,1,800,1000
1314,100,1,800,1000
1315,100,1,800,1000
1316,100,1,800,1000
1317,100,1,800,1000
1318,100,1,800,1000
1319,100,1,800,1000
1320,100,1,800,1000
1321,100,1,800,1000
1322,100,1,800,1000
1323,100,1,800,1000
1324,100,1,800,1000
1325,100,1,800,1000
1326,100,1,800,1000
1327,100,1,800,1000
1328,100,1,800,1000
1329,100,1,800,1000
1330,100,1,800,1000
1331,100,1,800,1000
1332,100,1,800,1000
1333,100,1,800,1000
1334,100,1,800,1000
1335,100,1,800,1000
1336,100,1,800,1000
1337,100,1,800,1000
1338,100,1,800,1000
1339,100,1,800,1000
1340,100,1,800,1000
1341,100,1,800,1000
1342,100,1,800,1000
1343,100,1,800,1000
1344,100,1,800,1000
1345,100,1,800,1000
1346,100,1,800,1000
1347,100,1,800,1000
1348,100,1,800,1000
1349,100,1,800,1000
1350,100,1,800,1000
1351,100,1,800,1000
1352,100,1,800,1000
1353,100,1,800,1000
1354,100,1,800,1000
1355,100,1,800,1000
1356,100,1,800,1000
1357,100,1,800,1000
1358,100,1,800,1000
1359,100,1,800,1000
1360,100,1,800,1000
1361,100,1,800,1000
1362,100,1,800,1000
1363,100,1,800,1000
1364,100,1,800,1000
1365,100,1,800,1000
1366,100,1,800,1000
1367,100,1,800,1000
1368,100,1,800,1000
1369,100,1,800,1000
1370,100,1,800,1000
1371,100,1,800,1000
1372,100,1,800,1000
1373,100,1,800,1000
1374,100,1,800,1000
1375,100,1,800,1000
1376,100,1,800,1000
1377,100,1,800,1000
1378,100,1,800,1000
1379,100,1,800,1000
1380,100,1,800,1000
1381,100,1,800,1000
1382,100,1,800,1000
1383,100,1,800,1000
1384,100,1,800,1000
1385,100,1,800,1000
1386,100,1,800,1000
1387,100,1,800,1000
1388,100,1,800,1000
1389,100,1,800,1000
1390,100,1,800,1000
1391,100,1,800,1000
1392,100,1,800,1000
1393,100,1,800,1000
1394,100,1,800,1000
1395,100,1,800,1000
1396,100,1,800,1000
1397,100,1,800,1000
1398,100,1,800,1000
1399,100,1,800,1000
1400,100,1,800,1000
1401,100,1,800,1000
1402,100,1,800,1000
1403,100,1,800,1000
1404,100,1,800,1000
1405,100,1,800,1000
1406,100,1,800,1000
1407,100,1,800,1000
1408,100,1,800,1000
1409,100,1,800,1000
1410,100,1,800,1000
1411,100,1,800,1000
1412,100,1,800,1000
1413,100,1,800,1000
1414,100,1,800,1000
1415,100,1,800,1000
1416,100,1,800,1000
1417,100,1,800,1000
1418,100,1,800,1000
1419,100,1,800,1000
1420,100,1,800,1000
1421,100,1,800,1000
1422,100,1,800,1000
1423,100,1,800,1000
1424,100,1,800,1000
1425,100,1,800,1000
1426,100,1,800,1000
1427,100,1,800,1000
1428,100,1,800,1000
1429,100,1,800,1000
1430,100,1,800,1000
1431,100,1,800,1000
1432,100,1,800,1000
1433,100,1,800,1000
1434,100,1,800,1000
1435,100,1,800,1000
1436,100,1,800,1000
1437,100,1,800,1000
1438,100,1,800,1000
1439,100,1,800,1000
1440,100,1,800,1000
1441,100,1,800,1000
1442,100,1,800,1000
1443,100,1,800,1000
1444,100,1,800,1000
1445,100,1,800,1000
1446,100,1,800,1000
1447,100,1,800,1000
1448,100,1,800,1000
1449,100,1,800,1000
1450,100,1,800,1000
1451,100,1,800,1000
1452,100,1,800,1000
1453,100,1,800,1000
1454,100,1,800,1000
1455,100,1,800,1000
1456,100,1,800,1000
1457,100,1,800,1000
1458,100,1,800,1000
1459,100,1,800,1000
1460,100,1,800,1000
1461,100,1,800,1000
1462,100,1,800,1000
1463,100,1,800,1000
1464,100,1,800,1000
1465,100,1,800,1000
1466,100,1,800,1000
1467,100,1,800,1000
1468,100,1,800,1000
1469,100,1,800,1000
1470,100,1,800,1000
1471,100,1,800,1000
1472,100,1,800,1000
1473,100,1,800,1000
1474,100,1,800,1000
1475,100,1,800,1000
1476,100,1,800,1000
1477,100,1,800,1000
1478,100,1,800,1000
1479,100,1,800,1000
1480,100,1,800,1000
1481,100,1,800,1000
1482,100,1,800,1000
1483,100,1,800,1000
1484,100,1,800,1000
1485,100,1,800,1000
1486,100,1,800,1000
1487,100,1,800,1000
1488,100,1,800,1000
1489,100,1,800,1000
1490,100,1,800,1000
1491,100,1,800,1000
1492,100,1,800,1000
1493,100,1,800,1000
1494,100,1,800,1000
1495,100,1,800,1000
1496,100,1,800,1000
1497,100,1,800,1000
1498,100,1,800,1000
1499,100,1,800,1000
1500,100,1,800,1000
1501,100,1,800,1000
1502,100,1,800,1000
1503,100,1,800,1000
1504,100,1,800,1000
1505,100,1,800,1000
1506,100,1,800,1000
1507,100,1,800,1000
1508,100,1,800,1000
1509,100,1,800,1000
1510,100,1,800,1000
1511,100,1,800,1000
1512,100,1,800,1000
1513,100,1,800,1000
1514,100,1,800,1000
1515,100,1,800,1000
1516,100,1,800,1000
1517,100,1,800,1000
1518,100,1,800,1000
1519,100,1,800,1000
1520,100,1,800,1000
1521,100,1,800,1000
1522,100,1,800,1000
1523,100,1,800,1000
1524,100,1,800,1000
1525,100,1,800,1000
1526,100,1,800,1000
1527,100,1,800,1000
1528,100,1,800,1000
1529,100,1,800,1000
1530,100,1,800,1000
1531,100,1,800,1000
1532,100,1,800,1000
1533,100,1,800,1000
1534,100,1,800,1000
1535,100,1,800,1000
1536,100,1,800,1000
1537,100,1,800,1000
1538,100,1,800,1000
1539,100,1,800,1000
1540,100,1,800,1000
1541,100,1,800,1000
1542,100,1,800,1000
1543,100,1,800,1000
1544,100,1,800,1000
1545,100,1,800,1000
1546,100,1,800,1000
1547,100,1,800,1000
1548,100,1,800,1000
1549,100,1,800,1000
1550,100,1,800,1000
1551,100,1,800,1000
1552,100,1,800,1000
1553,100,1,800,1000
1554,100,1,800,1000
1555,100,1,800,1000
1556,100,1,800,1000
1557,100,1,800,1000
1558,100,1,800,1000
1559,100,1,800,1000
1560,100,1,800,1000
1561,100,1,800,1000
1562,100,1,800,1000
1563,100,1,800,1000
1564,100,1,800,1000
1565,100,1,800,1000
1566,100,1,800,1000
1567,100,1,800,1000
1568,100,1,800,1000
1569,100,1,800,1000
1570,100,1,800,1000
1571,100,1,800,1000
1572,100,1,800,1000
1573,100,1,800,1000
1574,100,1,800,1000
1575,100,1,800,1000
1576,100,1,800,1000
1577,100,1,800,1000
1578,100,1,800,1000
1579,100,1,800,1000
1580,100,1,800,1000
1581,100,1,800,1000
1582,100,1,800,1000
1583,100,1,800,1000
1584,100,1,800,1000
1585,100,1,800,1000
1586,100,1,800,1000
1587,100,1,800,1000
1588,100,1,800,1000
1589,100,1,800,1000
1590,100,1,800,1000
1591,100,1,800,1000
1592,100,1,800,1000
1593,100,1,800,1000
1594,100,1,800,1000
1595,100,1,800,1000
1596,100,1,800,1000
1597,100,1,800,1000
1598,100,1,800,1000
1599,100,1,800,1000
1600,100,1,800,1000
1601,100,1,800,1000
1602,100,1,800,1000
1603,100,1,800,1000
1604,100,1,800,1000
1605,100,1,800,1000
1606,100,1,800,1000
1607,100,1,800,1000
1608,100,1,800,1000
1609,100,1,800,1000
1610,100,1,800,1000
1611,100,1,800,1000
1612,100,1,800,1000
1613,100,1,800,1000
1614,100,1,800,1000
1615,100,1,800,1000
1616,100,1,800,1000
1617,100,1,800,1000
1618,100,1,800,1000
1619,100,1,800,1000
1620,100,1,800,1000
1621,100,1,800,1000
1622,100,1,800,1000
1623,100,1,800,1000
1624,100,1,800,1000
1625,100,1,800,1000
1626,100,1,800,1000
1627,100,1,800,1000
1628,100,1,800,1000
1629,100,1,800,1000
1630,100,1,800,1000
1631,100,1,800,1000
1632,100,1,800,1000
1633,100,1,800,1000
1634,100,1,800,1000
1635,100,1,800,1000
1636,100,1,800,1000
1637,100,1,800,1000
1638,100,1,800,1000
1639,100,1,800,1000
1640,100,1,800,1000
1641,100,1,800,1000
1642,100,1,800,1000
1643,100,1,800,1000
1644,100,1,800,1000
1645,100,1,800,1000
1646,100,1,800,1000
1647,100,1,800,1000
1648,100,1,800,1000
1649,100,1,800,1000
1650,100,1,800,1000
1651,100,1,800,1000
1652,100,1,800,1000
1653,100,1,800,1000
1654,100,1,800,1000
1655,100,1,800,1000
1656,100,1,800,1000
1657,100,1,800,1000
1658,100,1,800,1000
1659,100,1,800,1000
1660,100,1,800,1000
1661,100,1,800,1000
1662,100,1,800,1000
1663,100,1,800,1000
1664,100,1,800,1000
1665,100,1,800,1000
1666,100,1,800,1000
1667,100,1,800,1000
1668,100,1,800,1000
1669,100,1,800,1000
1670,100,1,800,1000
1671,100,1,800,1000
1672,100,1,800,1000
1673,100,1,800,1000
1674,100,1,800,1000
1675,100,1,800,1000
1676,100,1,800,1000
1677,100,1,800,1000
1678,100,1,800,1000
1679,100,1,800,1000
1680,100,1,800,1000
1681,100,1,800,1000
1682,100,1,800,1000
1683,100,1,800,1000
1684,100,1,800,1000
1685,100,1,800,1000
1686,100,1,800,1000
1687,100,1,800,1000
1688,100,1,800,1000
1689,100,1,800,1000
1690,100,1,800,1000
1691,100,1,800,1000
1692,100,1,800,1000
1693,100,1,800,1000
1694,100,1,800,1000
1695,100,1,800,1000
1696,100,1,800,1000
1697,100,1,800,1000
1698,100,1,800,1000
1699,100,1,800,1000
1700,100,1,800,1000
1701,100,1,800,1000
1702,100,1,800,1000
1703,100,1,800,1000
1704,100,1,800,1000
1705,100,1,800,1000
1706,100,1,800,1000
1707,100,1,800,1000
1708,100,1,800,1000
1709,100,1,800,1000
1710,100,1,800,1000
1711,100,1,800,1000
1712,100,1,800,1000
1713,100,1,800,1000
1714,100,1,800,1000
1715,100,1,800,1000
1716,100,1,800,1000
1717,100,1,800,1000
1718,100,1,800,1000
1719,100,1,800,1000
1720,100,1,800,1000
1721,100,1,800,1000
1722,100,1,800,1000
1723,100,1,800,1000
1724,100,1,800,1000
1725,100,1,800,1000
1726,100,1,800,1000
1727,100,1,800,1000
1728,100,1,800,1000
1729,100,1,800,1000
1730,100,1,800,1000
1731,100,1,800,1000
1732,100,1,800,1000
1733,100,1,800,1000
1734,100,1,800,1000
1735,100,1,800,1000
1736,100,1,800,1000
1737,100,1,800,1000
1738,100,1,800,1000
1739,100,1,800,1000
1740,100,1,800,1000
1741,100,1,800,1000
1742,100,1,800,1000
1743,100,1,800,1000
1744,100,1,800,1000
1745,100,1,800,1000
1746,100,1,800,1000
1747,100,1,800,1000
1748,100,1,800,1000
1749,100,1,800,1000
1750,100,1,800,1000
1751,100,1,800,1000
1752,100,1,800,1000
1753,100,1,800,1000
1754,100,1,800,1000
1755,100,1,800,1000
1756,100,1,800,1000
1757,100,1,800,1000
1758,100,1,800,1000
1759,100,1,800,1000
1760,100,1,800,1000
1761,100,1,800,1000
1762,100,1,800,1000
1763,100,1,800,1000
1764,100,1,800,1000
1765,100,1,800,1000
1766,100,1,800,1000
1767,100,1,800,1000
1768,100,1,800,1000
1769,100,1,800,1000
1770,100,1,800,1000
1771,100,1,800,1000
1772,100,1,800,1000
1773,100,1,800,1000
1774,100,1,800,1000
1775,100,1,800,1000
1776,100,1,800,1000
1777,100,1,800,1000
1778,100,1,800,1000
1779,100,1,800,1000
1780,100,1,800,1000
1781,100,1,800,1000
1782,100,1,800,1000
1783,100,1,800,1000
1784,100,1,800,1000
1785,100,1,800,1000
1786,100,1,800,1000
1787,100,1,800,1000
1788,100,1,800,1000
1789,100,1,800,1000
1790,100,1,800,1000
1791,100,1,800,1000
1792,100,1,800,1000
1793,100,1,800,1000
1794,100,1,800,1000
1795,100,1,800,1000
1796,100,1,800,1000
1797,100,1,800,1000
1798,100,1,800,1000
1799,100,1,800,1000
1800,100,1,800,1000
1801,100,1,800,1000
1802,100,1,800,1000
1803,100,1,800,1000
1804,100,1,800,1000
1805,100,1,800,1000
1806,100,1,800,1000
1807,100,1,800,1000
1808,100,1,800,1000
1809,100,1,800,1000
1810,100,1,800,1000
1811,100,1,800,1000
1812,100,1,800,1000
1813,100,1,800,1000
1814,100,1,800,1000
1815,100,1,800,1000
1816,100,1,800,1000
1817,100,1,800,1000
1818,100,1,800,1000
1819,100,1,800,1000
1820,100,1,800,1000
1821,100,1,800,1000
1822,100,1,800,1000
1823,100,1,800,1000
1824,100,1,800,1000
1825,100,1,800,1000
1826,100,1,800,1000
1827,100,1,800,1000
1828,100,1,800,1000
1829,100,1,800,1000
1830,100,1,800,1000
1831,100,1,800,1000
1832,100,1,800,1000
1833,100,1,800,1000
1834,100,1,800,1000
1835,100,1,800,1000
1836,100,1,800,1000
1837,100,1,800,1000
1838,100,1,800,1000
1839,100,1,800,1000
1840,100,1,800,1000
1841,100,1,800,1000
1842,100,1,800,1000
1843,100,1,800,1000
1844,100,1,800,1000
1845,100,1,800,1000
1846,100,1,800,1000
1847,100,1,800,1000
1848,100,1,800,1000
1849,100,1,800,1000
1850,100,1,800,1000
1851,100,1,800,1000
1852,100,1,800,1000
1853,100,1,800,1000
1854,100,1,800,1000
1855,100,1,800,1000
1856,100,1,800,1000
1857,100,1,800,1000
1858,100,1,800,1000
1859,100,1,800,1000
1860,100,1,800,1000
1861,100,1,800,1000
1862,100,1,800,1000
1863,100,1,800,1000
1864,100,1,800,1000
1865,100,1,800,1000
1866,100,1,800,1000
1867,100,1,800,1000
1868,100,1,800,1000
1869,100,1,800,1000
1870,100,1,800,1000
1871,100,1,800,1000
1872,100,1,800,1000
1873,100,1,800,1000
1874,100,1,800,1000
1875,100,1,800,1000
1876,100,1,800,1000
1877,100,1,800,1000
1878,100,1,800,1000
1879,100,1,800,1000
1880,100,1,800,1000
1881,100,1,800,1000
1882,100,1,800,1000
1883,100,1,800,1000
1884,100,1,800,1000
1885,100,1,800,1000
1886,100,1,800,1000
1887,100,1,800,1000
1888,100,1,800,1000
1889,100,1,800,1000
1890,100,1,800,1000
1891,100,1,800,1000
1892,100,1,800,1000
1893,100,1,800,1000
1894,100,1,800,1000
1895,100,1,800,1000
1896,100,1,800,1000
1897,100,1,800,1000
1898,100,1,800,1000
1899,100,1,800,1000
1900,100,1,800,1000
1901,100,1,800,1000
1902,100,1,800,1000
1903,100,1,800,1000
1904,100,1,800,1000
1905,100,1,800,1000
1906,100,1,800,1000
1907,100,1,800,1000
1908,100,1,800,1000
1909,100,1,800,1000
1910,100,1,800,1000
1911,100,1,800,1000
1912,100,1,800,1000
1913,100,1,800,1000
1914,100,1,800,1000
1915,100,1,800,1000
1916,100,1,800,1000
1917,100,1,800,1000
1918,100,1,800,1000
1919,100,1,800,1000
1920,100,1,800,1000
1921,100,1,800,1000
1922,100,1,800,1000
1923,100,1,800,1000
1924,100,1,800,1000
1925,100,1,800,1000
1926,100,1,800,1000
1927,100,1,800,1000
1928,100,1,800,1000
1929,100,1,800,1000
1930,100,1,800,1000
1931,100,1,800,1000
1932,100,1,800,1000
1933,100,1,800,1000
1934,100,1,800,1000
1935,100,1,800,1000
1936,100,1,800,1000
1937,100,1,800,1000
1938,100,1,800,1000
1939,100,1,800,1000
1940,100,1,800,1000
1941,100,1,800,1000
1942,100,1,800,1000
1943,100,1,800,1000
1944,100,1,800,1000
1945,100,1,800,1000
1946,100,1,800,1000
1947,100,1,800,1000
1948,100,1,800,1000
1949,100,1,800,1000
1950,100,1,800,1000
1951,100,1,800,1000
1952,100,1,800,1000
1953,100,1,800,1000
1954,100,1,800,1000
1955,100,1,800,1000
1956,100,1,800,1000
1957,100,1,800,1000
1958,100,1,800,1000
1959,100,1,800,1000
1960,100,1,800,1000
1961,100,1,800,1000
1962,100,1,800,1000
1963,100,1,800,1000
1964,100,1,800,1000
1965,100,1,800,1000
1966,100,1,800,1000
1967,100,1,800,1000
1968,100,1,800,1000
1969,100,1,800,1000
1970,100,1,800,1000
1971,100,1,800,1000
1972,100,1,800,1000
1973,100,1,800,1000
1974,100,1,800,1000
1975,100,1,800,1000
1976,100,1,800,1000
1977,100,1,800,1000
1978,100,1,800,1000
1979,100,1,800,1000
1980,100,1,800,1000
1981,100,1,800,1000
1982,100,1,800,1000
1983,100,1,800,1000
1984,100,1,800,1000
1985,100,1,800,1000
1986,100,1,800,1000
1987,100,1,800,1000
1988,100,1,800,1000
1989,100,1,800,1000
1990,100,1,800,1000
1991,100,1,800,1000
1992,100,1,800,1000
1993,100,1,800,1000
1994,100,1,800,1000
1995,100,1,800,1000
1996,100,1,800,1000
1997,100,1,800,1000
1998,100,1,800,1000
1999,100,1,800,1000
2000,100,1,800,1000
2001,100,1,800,1000
2002,100,1,800,1000
2003,100,1,800,1000
2004,100,1,800,1000
2005,100,1,800,1000
2006,100,1,800,1000
2007,100,1,800,1000
2008,100,1,800,1000
2009,100,1,800,1000
2010,100,1,800,1000
2011,100,1,800,1000
2012,100,1,800,1000
2013,100,1,800,1000
2014,100,1,800,1000
2015,100,1,800,1000
2016,100,1,800,1000
2017,100,1,800,1000
2018,100,1,800,1000
2019,100,1,800,1000
2020,100,1,800,1000
2021,100,1,800,1000
2022,100,1,800,1000
2023,100,1,800,1000
2024,100,1,800,1000
2025,100,1,800,1000
2026,100,1,800,1000
2027,100,1,800,1000
2028,100,1,800,1000
2029,100,1,800,1000
2030,100,1,800,1000
2031,100,1,800,1000
2032,100,1,800,1000
2033,100,1,800,1000
2034,100,1,800,1000
2035,100,1,800,1000
2036,100,1,800,1000
2037,100,1,800,1000
2038,100,1,800,1000
2039,100,1,800,1000
2040,100,1,800,1000
2041,100,1,800,1000
2042,100,1,800,1000
2043,100,1,800,1000
2044,100,1,800,1000
2045,100,1,800,1000
2046,100,1,800,1000
2047,100,1,800,1000
2048,100,1,800,1000
2049,100,1,800,1000
2050,100,1,800,1000
2051,100,1,800,1000
2052,100,1,800,1000
2053,100,1,800,1000
2054,100,1,800,1000
2055,100,1,800,1000
2056,100,1,800,1000
2057,100,1,800,1000
2058,100,1,800,1000
2059,100,1,800,1000
2060,100,1,800,1000
2061,100,1,800,1000
2062,100,1,800,1000
2063,100,1,800,1000
2064,100,1,800,1000
2065,100,1,800,1000
2066,100,1,800,1000
2067,100,1,800,1000
2068,100,1,800,1000
2069,100,1,800,1000
2070,100,1,800,1000
2071,100,1,800,1000
2072,100,1,800,1000
2073,100,1,800,1000
2074,100,1,800,1000
2075,100,1,800,1000
2076,100,1,800,1000
2077,100,1,800,1000
2078,100,1,800,1000
2079,100,1,800,1000
2080,100,1,800,1000
2081,100,1,800,1000
2082,100,1,800,1000
2083,100,1,800,1000
2084,100,1,800,1000
2085,100,1,800,1000
2086,100,1,800,1000
2087,100,1,800,1000
2088,100,1,800,1000
2089,100,1,800,1000
2090,100,1,800,1000
2091,100,1,800,1000
2092,100,1,800,1000
2093,100,1,800,1000
2094,100,1,800,1000
2095,100,1,800,1000
2096,100,1,800,1000
2097,100,1,800,1000
2098,100,1,800,1000
2099,100,1,800,1000
2100,100,1,800,1000
2101,100,1,800,1000
2102,100,1,800,1000
2103,100,1,800,1000
2104,100,1,800,1000
2105,100,1,800,1000
2106,100,1,800,1000
2107,100,1,800,1000
2108,100,1,800,1000
2109,100,1,800,1000
2110,100,1,800,1000
2111,100,1,800,1000
2112,100,1,800,1000
2113,100,1,800,1000
2114,100,1,800,1000
2115,100,1,800,1000
2116,100,1,800,1000
2117,100,1,800,1000
2118,100,1,800,1000
2119,100,1,800,1000
2120,100,1,800,1000
2121,100,1,800,1000
2122,100,1,800,1000
2123,100,1,800,1000
2124,100,1,800,1000
2125,100,1,800,1000
2126,100,1,800,1000
2127,100,1,800,1000
2128,100,1,800,1000
2129,100,1,800,1000
2130,100,1,800,1000
2131,100,1,800,1000
2132,100,1,800,1000
2133,100,1,800,1000
2134,100,1,800,1000
2135,100,1,800,1000
2136,100,1,800,1000
2137,100,1,800,1000
2138,100,1,800,1000
2139,100,1,800,1000
2140,100,1,800,1000
2141,100,1,800,1000
2142,100,1,800,1000
2143,100,1,800,1000
2144,100,1,800,1000
2145,100,1,800,1000
2146,100,1,800,1000
2147,100,1,800,1000
2148,100,1,800,1000
2149,100,1,800,1000
2150,100,1,800,1000
2151,100,1,800,1000
2152,100,1,800,1000
2153,100,1,800,1000
2154,100,1,800,1000
2155,100,1,800,1000
2156,100,1,800,1000
2157,100,1,800,1000
2158,100,1,800,1000
2159,100,1,800,1000
2160,100,1,800,1000
2161,100,1,800,1000
2162,100,1,800,1000
2163,100,1,800,1000
2164,100,1,800,1000
2165,100,1,800,1000
2166,100,1,800,1000
2167,100,1,800,1000
2168,100,1,800,1000
2169,100,1,800,1000
2170,100,1,800,1000
2171,100,1,800,1000
2172,100,1,800,1000
2173,100,1,800,1000
2174,100,1,800,1000
2175,100,1,800,1000
2176,100,1,800,1000
2177,100,1,800,1000
2178,100,1,800,1000
2179,100,1,800,1000
2180,100,1,800,1000
2181,100,1,800,1000
2182,100,1,800,1000
2183,100,1,800,1000
2184,100,1,800,1000
2185,100,1,800,1000
2186,100,1,800,1000
2187,100,1,800,1000
2188,100,1,800,1000
2189,100,1,800,1000
2190,100,1,800,1000
2191,100,1,800,1000
2192,100,1,800,1000
2193,100,1,800,1000
2194,100,1,800,1000
2195,100,1,800,1000
2196,100,1,800,1000
2197,100,1,800,1000
2198,100,1,800,1000
2199,100,1,800,1000
2200,100,1,800,1000
2201,100,1,800,1000
2202,100,1,800,1000
2203,100,1,800,1000
2204,100,1,800,1000
2205,100,1,800,1000
2206,100,1,800,1000
2207,100,1,800,1000
2208,100,1,800,1000
2209,100,1,800,1000
2210,100,1,800,1000
2211,100,1,800,1000
2212,100,1,800,1000
2213,100,1,800,1000
2214,100,1,800,1000
2215,100,1,800,1000
2216,100,1,800,1000
2217,100,1,800,1000
2218,100,1,800,1000
2219,100,1,800,1000
2220,100,1,800,1000
2221,100,1,800,1000
2222,100,1,800,1000
2223,100,1,800,1000
2224,100,1,800,1000
2225,100,1,800,1000
2226,100,1,800,1000
2227,100,1,800,1000
2228,100,1,800,1000
2229,100,1,800,1000
2230,100,1,800,1000
2231,100,1,800,1000
2232,100,1,800,1000
2233,100,1,800,1000
2234,100,1,800,1000
2235,100,1,800,1000
2236,100,1,800,1000
2237,100,1,800,1000
2238,100,1,800,1000
2239,100,1,800,1000
2240,100,1,800,1000
2241,100,1,800,1000
2242,100,1,800,1000
2243,100,1,800,1000
2244,100,1,800,1000
2245,100,1,800,1000
2246,100,1,800,1000
2247,100,1,800,1000
2248,100,1,800,1000
2249,100,1,800,1000
2250,100,1,800,1000
2251,100,1,800,1000
2252,100,1,800,1000
2253,100,1,800,1000
2254,100,1,800,1000
2255,100,1,800,1000
2256,100,1,800,1000
2257,100,1,800,1000
2258,100,1,800,1000
2259,100,1,800,1000
2260,100,1,800,1000
2261,100,1,800,1000
2262,100,1,800,1000
2263,100,1,800,1000
2264,100,1,800,1000
2265,100,1,800,1000
2266,100,1,800,1000
2267,100,1,800,1000
2268,100,1,800,1000
2269,100,1,800,1000
2270,100,1,800,1000
2271,100,1,800,1000
2272,100,1,800,1000
2273,100,1,800,1000
2274,100,1,800,1000
2275,100,1,800,1000
2276,100,1,800,1000
2277,100,1,800,1000
2278,100,1,800,1000
2279,100,1,800,1000
2280,100,1,800,1000
2281,100,1,800,1000
2282,100,1,800,1000
2283,100,1,800,1000
2284,100,1,800,1000
2285,100,1,800,1000
2286,100,1,800,1000
2287,100,1,800,1000
2288,100,1,800,1000
2289,100,1,800,1000
2290,100,1,800,1000
2291,100,1,800,1000
2292,100,1,800,1000
2293,100,1,800,1000
2294,100,1,800,1000
2295,100,1,800,1000
2296,100,1,800,1000
2297,100,1,800,1000
2298,100,1,800,1000
2299,100,1,800,1000
2300,100,1,800,1000
2301,100,1,800,1000
2302,100,1,800,1000
2303,100,1,800,1000
2304,100,1,800,1000
