TF_name	fam_symbol	fam_description	numSequences	aln_len	aln_percent_identity	hgnc	pfam	numSpecies
TF342915	NaN	NaN	24 	3839	49.3182488680238	NaN	AT_hook->PF02178.14->4 Bromodomain->PF00439.20->29	24
TF324147	NaN	NaN	170 	3447	49.2658814651691	MIB1->NaN MIB2->NaN	Ank_5->PF13857.1->20 Ank_2->PF12796.2->95 zf-C3HC4_3->PF13920.1->75 Ank_3->PF13606.1->8 Ank->PF00023.25->48 Pkinase->PF00069.20->2 Ank_4->PF13637.1->20 ZZ->PF00569.12->90 MIB_HERC2->PF06701.8->95	89
TF313640	NaN	NaN	298 	1202	45.1898465301963	ADIPOR1->NaN PAQR3->NaN ADIPOR2->NaN	HlyIII->PF03006.15->100	108
TF327250	NaN	NaN	27 	373	35.9849772554352	NaN	Globin->PF00042.17->55	16
TF332253	NaN	NaN	50 	1334	68.5039400166756	RBP3->NaN	DUF3436->PF11918.3->96 Peptidase_S41->PF03572.13->100	50
TF351128	NaN	NaN	45 	1517	31.5356580195665	NaN	Peptidase_S10->PF00450.17->2	5
TF318222	NaN	NaN	89 	1046	47.7006844314896	NaN	WASH_WAHD->PF11945.3->100 Yae1_N->PF09811.4->1	81
TF315527	NaN	NaN	5 	520	47.0449172576832	NaN	zf-C4->PF00105.13->100	4
TF105927	KIAA1432	KIAA1432	96 	3792	52.1181683988259	KIAA1432->NaN	CP2->PF04516.10->1 RIC1->PF07064.8->100 EF-hand_7->PF13499.1->1	96
TF324736	NaN	NaN	78 	1076	53.1766500263198	TBRG1->NaN	FYRN->PF05964.9->94 FYRC->PF05965.9->98 HARE-HTH->PF05066.8->7	77
TF352696	NaN	NaN	4 	929	72.5063938618926	NaN		4
TF315702	NaN	NaN	5 	910	59.7318339100346	NaN		5
TF323423	NaN	NaN	77 	718	40.0917152370211	NaN	Cupin_8->PF13621.1->37	35
TF337872	NaN	NaN	32 	188	67.8379680212408	TEX37->NaN	TSC21->PF15217.1->100	30
TF314750	NaN	NaN	167 	3191	45.6534394211101	AOC2->NaN ABP1->NaN AOC3->NaN	PA28_beta->PF02252.13->2 Cu_amine_oxidN2->PF02727.11->91 Cu_amine_oxidN3->PF02728.11->86 Cu_amine_oxid->PF01179.15->100 PA28_alpha->PF02251.13->2 PAP2->PF01569.16->1	58
TF323589	NaN	NaN	258 	3045	36.0977239526602	NT5E->NaN	5_nucleotid_C->PF02872.13->94 Metallophos->PF00149.23->88 Metallophos_2->PF12850.2->1 Trypsin->PF00089.21->1 Ank_2->PF12796.2->1	90
TF333780	NaN	NaN	49 	337	45.7725101912701	NaN	MHC_II_beta->PF00969.14->89 C1-set->PF07654.10->100	7
TF317779	NaN	NaN	237 	1213	42.9013936471652	SPOCK1->NaN SPOCK3->NaN SPOCK2->NaN CD74->NaN	Laps->PF10169.4->1 MHCassoc_trimer->PF08831.5->19 MHC2-interact->PF09307.5->19 Thyroglobulin_1->PF00086.13->91 Kazal_2->PF07648.10->65 SPARC_Ca_bdg->PF10591.4->77 Kazal_1->PF00050.16->1	86
TF343620	NaN	NaN	27 	997	51.8671500367846	NaN	EGF->PF00008.22->77 Laminin_G_2->PF02210.19->77 EGF_CA->PF07645.10->7 TB->PF00683.12->7 Laminin_G_1->PF00054.18->3	24
TF313041	NaN	NaN	108 	334	60.0703545259905	SYF2->NaN	SYF2->PF08231.7->100	98
TF313756	NaN	NaN	63 	2888	46.2662417957695	URB1->NaN	Npa1->PF11707.3->93 CRAL_TRIO->PF00650.15->1	62
TF319146	NaN	NaN	6 	469	57.9608015855538	NaN	WW->PF00397.21->16	6
TF314933	NaN	NaN	106 	451	67.6020091469319	RBM8A->NaN	DUF1604->PF07713.8->1 RRM_1->PF00076.17->96 RRM_5->PF13893.1->1 RRM_3->PF08777.6->1	95
TF316817	NaN	NaN	630 	3270	34.6007775133316	DSC1->NaN CDH4->NaN CDH16->NaN CDH3->NaN CDH1->NaN CDH26->NaN DSC3->NaN DSC2->NaN CDH2->NaN CDH15->NaN CDH17->NaN	Cadherin->PF00028.12->99 Cadherin_pro->PF08758.6->43 Cadherin_C->PF01049.12->61	57
TF317066	NaN	NaN	15 	959	47.0354563361786	NaN	ZZ->PF00569.12->100 MRP-L51->PF10244.4->6	6
TF105710	ADHFE1	alcohol dehydrogenase, iron containing, 1	100 	3178	61.2866262890817	ADHFE1->NaN	Fe-ADH->PF00465.14->100 Hydantoinase_A->PF01968.13->1 CBM_14->PF01607.19->1 EutA->PF06277.6->1 Glyco_hydro_18->PF00704.23->1 LRR_8->PF13855.1->1 PFL->PF02901.10->1 Aldedh->PF00171.17->1 EutH->PF04346.7->1 EutB->PF06751.6->1	95
TF350740	NaN	NaN	79 	1832	48.6713603662776	CTIF->NaN	MIF4G->PF02854.14->88	78
TF330983	NaN	NaN	46 	710	60.6206350482812	LRRC45->NaN	LRR_6->PF13516.1->86	46
TF313746	NaN	NaN	60 	869	49.7798879156212	FBXW9->NaN	F-box->PF00646.28->15 F-box-like->PF12937.2->38 WD40->PF00400.27->98	58
TF328835	NaN	NaN	98 	937	40.9910506450972	CCDC38->NaN CCDC37->NaN	DUF4200->PF13863.1->93	63
TF331476	NaN	NaN	118 	977	46.7178961537749	RTKN->NaN RTKN2->NaN	HR1->PF02185.11->27 Anillin->PF08174.6->97 PH->PF00169.24->46	67
TF319608	NaN	NaN	7 	389	85.336770866903	NaN	Reeler->PF02014.11->28 ShK->PF01549.19->100	5
TF102004	SGK/PRKC/AKT	Protein kinase A/C	634 	4560	46.9227093967496	AKT1->NaN PRKCQ->NaN PRKCZ->NaN PRKCD->NaN AKT3->NaN AKT2->NaN PRKCI->NaN	Pkinase->PF00069.20->100 HR1->PF02185.11->1 PH->PF00169.24->28 C2->PF00168.25->12 C1_1->PF00130.17->55 Pkinase_C->PF00433.19->82 PB1->PF00564.19->16 PX->PF00787.19->1 SH2->PF00017.19->1 RRM_1->PF00076.17->1 EF-hand_7->PF13499.1->1 Glutaredoxin->PF00462.19->1 SEA->PF01390.15->1	108
TF320911	NaN	NaN	7 	994	50.2301495972382	NaN	adh_short->PF00106.20->14 LBP_BPI_CETP->PF01273.20->71 LBP_BPI_CETP_C->PF02886.12->100	7
TF340946	NaN	NaN	34 	472	74.9647920174507	ZNF2->NaN	KRAB->PF01352.22->85 zf-H2C2_2->PF13465.1->100	33
TF343807	NaN	NaN	7 	1537	40.0414377083146	NaN	Bromodomain->PF00439.20->28 zf-TAZ->PF02135.11->100 KIX->PF02172.11->85 DUF902->PF06001.8->28	7
TF325169	NaN	NaN	181 	5171	34.5963417114842	NaN	C2-set_2->PF08205.7->95 Ig_2->PF13895.1->95 V-set->PF07686.12->64 I-set->PF07679.11->28 Ig_3->PF13927.1->51 fn3->PF00041.16->20 ig->PF00047.20->6 DuoxA->PF10204.4->1	27
TF318610	NaN	NaN	91 	1689	49.2909430469019	FIP1L1->NaN	Fip1->PF05182.8->95 PRP38_assoc->PF12871.2->2 FF->PF01846.14->12	85
TF319052	NaN	NaN	28 	2133	38.0939361390489	NaN	CAF-1_p150->PF11600.3->3	13
TF321170	NaN	NaN	47 	1242	50.9517073307376	PRSS53->NaN	Trypsin->PF00089.21->100 CUB->PF00431.15->2	38
TF330940	NaN	NaN	23 	94	60.5363207786283	APOC1->NaN	ApoC-I->PF04691.7->100	22
TF105441	ANAPC1	anaphase promoting complex subunit 1	90 	5909	46.5465657885009	ANAPC1->NaN	Apc1->PF12859.2->78 zf-RanBP->PF00641.13->1 PC_rep->PF01851.17->2	90
TF317700	NaN	NaN	15 	446	63.3221696647447	NaN	TPR_11->PF13414.1->100 TPR_1->PF00515.23->100 Neur_chan_LBD->PF02931.18->6 TPR_2->PF07719.12->6	15
TF313376	NaN	NaN	221 	1641	39.0543238875623	DPY19L4->NaN DPY19L3->NaN DPY19L2->NaN DPY19L1->NaN	Dpy19->PF10034.4->100	91
TF317513	NaN	NaN	86 	8510	51.1887676158492	FRMD7->NaN	FERM_M->PF00373.13->90 RhoGEF->PF00621.15->3 FERM_C->PF09380.5->100 FERM_N->PF09379.5->84 FA->PF08736.6->81	78
TF105829	NAT5	N-acetyltransferase 5 (ARD1 homolog, S. cerevisiae)	123 	386	63.2241387740827	NAA20->NaN	Acetyltransf_1->PF00583.19->98	96
TF313355	NaN	NaN	907 	3831	40.3610737265197	SLC7A7->NaN SLC7A6->NaN SLC7A11->NaN SLC7A8->NaN SLC7A9->NaN SLC7A5->NaN SLC7A10->NaN SLC7A13->NaN	AA_permease_2->PF13520.1->99 PRKCSH->PF07915.8->1 AA_permease->PF00324.16->1 MMS1_N->PF10433.4->1	107
TF327406	NaN	NaN	18 	277	50.354484225452	NaN	zf-BED->PF02892.10->55 zf-LITAF-like->PF10601.4->61	12
TF353917	NaN	NaN	15 	128	65.0871459694989	NaN	DUF4535->PF15054.1->100	13
TF315064	NaN	NaN	96 	736	41.4939695292038	C22orf25->NaN	NRDE->PF05742.7->100	88
TF343226	NaN	NaN	9 	189	40.4338842975207	NaN		6
TF352452	NaN	NaN	55 	678	50.3906145065851	STYXL1->NaN	Rhodanese->PF00581.15->43 DSPc->PF00782.15->78	54
TF320607	NaN	NaN	5 	312	75.0543872371284	NaN	F-box->PF00646.28->100	4
TF316142	NaN	NaN	16 	1122	45.958388667552	NaN	FAD_binding_2->PF00890.19->100 Med4->PF10018.4->6 Cyt-b5->PF00173.23->6	14
TF343974	NaN	NaN	18 	486	48.0892224747608	NaN		15
TF342920	NaN	NaN	3 	1622	29.1166077738516	NaN		3
TF344015	NaN	NaN	38 	103	85.4846417865056	CCDC23->NaN		38
TF352422	NaN	NaN	32 	557	35.7172766099992	NaN	Neur_chan_LBD->PF02931.18->100 Neur_chan_memb->PF02932.11->6	29
TF333383	NaN	NaN	42 	618	62.1480562547926	CCDC34->NaN	DUF4207->PF13904.1->100	39
TF316386	NaN	NaN	10 	666	42.7261423686665	NaN		10
TF105074	COX17	COX17 homolog, cytochrome c oxidase assembly protein	91 	281	64.3079528857287	COX17->NaN	COX17->PF05051.8->100 Rep_fac-A_3->PF08661.6->1	83
TF314872	NaN	NaN	98 	2199	43.9691553916052	TBL3->NaN	UTP15_C->PF09384.5->1 WD40->PF00400.27->100 Neur_chan_LBD->PF02931.18->3 Utp13->PF08625.6->97 Neur_chan_memb->PF02932.11->2	96
TF319820	NaN	NaN	156 	12202	42.0921804431347	MLL->NaN	PHD->PF00628.24->77 SET->PF00856.23->94 FYRN->PF05964.9->92 zf-CXXC->PF02008.15->66 FYRC->PF05965.9->94 zf-HC5HC2H->PF13771.1->89 SET_assoc->PF11767.3->1 N-SET->PF11764.3->1 PWWP->PF00855.12->2 PHD_2->PF13831.1->2 LBR_tudor->PF09465.5->1 zf-HC5HC2H_2->PF13832.1->2 SHS2_Rpb7-N->PF03876.12->1 S1->PF00575.18->1 RRM_1->PF00076.17->1	92
TF353731	NaN	NaN	8 	145	62.5424688561721	NaN		8
TF315669	NaN	NaN	20 	464	70.2265096381641	NaN	Metallophos->PF00149.23->100 Claudin_3->PF06653.6->5	7
TF339348	NaN	NaN	61 	848	35.4400076291446	RHOXF1->NaN RHOXF2->NaN RHOXF2B->NaN	Homeobox->PF00046.24->100	19
TF350193	NaN	NaN	60 	313	72.4615340845901	FAM133B->NaN FAM133A->NaN		43
TF338445	NaN	NaN	47 	189	47.9219078607992	SPACA4->NaN	UPAR_LY6->PF00021.16->82 Activin_recp->PF01064.18->6	39
TF332311	NaN	NaN	62 	489	41.6696699565355	CCDC137->NaN		62
TF314138	NaN	NaN	121 	932	37.3322635617226	DYNC2LI1->NaN	DLIC->PF05783.6->73 Miro->PF08477.8->1	93
TF333484	NaN	NaN	34 	546	52.1036322527124	CETP->NaN	LBP_BPI_CETP_C->PF02886.12->97 LBP_BPI_CETP->PF01273.20->94	34
TF333921	NaN	NaN	142 	3199	38.9611498267697	RBM20->NaN MATR3->NaN ZNF638->NaN	RRM_6->PF14259.1->33 RRM_5->PF13893.1->66 zf-C2H2_jaz->PF12171.3->1	53
TF320970	NaN	NaN	4 	153	74.6134020618557	NaN		4
TF343854	NaN	NaN	14 	69	49.6211483414716	NaN	ATP-synt_8->PF00895.15->100	14
TF322233	NaN	NaN	2 	155	69.5364238410596	NaN		1
TF327555	NaN	NaN	15 	811	38.6489310750207	NaN		9
TF318470	NaN	NaN	646 	3309	34.5624441439875	SLC39A10->NaN SLC39A5->NaN SLC39A8->NaN SLC39A4->NaN SLC39A14->NaN SLC39A13->NaN SLC39A6->NaN SLC39A12->NaN SLC39A7->NaN	Zip->PF02535.17->100 SelP_N->PF04592.9->1 TTL->PF03133.10->1 DUF2946->PF11162.3->1	108
TF338591	NaN	NaN	26 	198	46.4143516423853	ADM2->NaN	Calc_CGRP_IAPP->PF00214.14->96	21
TF321122	NaN	NaN	6 	534	89.7097134350577	NaN		5
TF324620	NaN	NaN	85 	1578	63.4187643613901	COBRA1->NaN	COBRA1->PF06209.8->100	81
TF327499	NaN	NaN	19 	474	41.0556888496022	NaN		12
TF101202	XRCC2	DNA-repair protein XRCC2	72 	858	46.4091053582366	XRCC2->NaN	AAA_25->PF13481.1->6 DUF2454->PF10521.4->1 Complex1_LYR->PF05347.10->1 Rad51->PF08423.6->77	70
TF332746	NaN	NaN	56 	446	62.6126165899947	PRR16->NaN	DUF4589->PF15252.1->87 SOBP->PF15279.1->3	51
TF329967	NaN	NaN	4 	517	15.5688622754491	NaN	VWA->PF00092.23->25 LCCL->PF03815.14->50	2
TF344080	NaN	NaN	6 	343	77.4161735700197	NaN		5
TF312866	NaN	NaN	145 	3443	50.6108068519448	PLEKHH1->NaN PLEKHH2->NaN	FERM_M->PF00373.13->87 MyTH4->PF00784.12->94 PH->PF00169.24->95 Linker_histone->PF00538.14->1	92
TF327207	NaN	NaN	18 	363	51.6620611183355	NaN		15
TF328856	NaN	NaN	67 	536	53.7881786821446	AAGAB->NaN	Ras->PF00071.17->1 Adaptin_binding->PF10199.4->79	66
TF332239	NaN	NaN	56 	918	84.1983955213393	GNE->NaN	ROK->PF00480.15->98 Epimerase_2->PF02350.14->98	55
TF335469	NaN	NaN	27 	261	66.6444717416511	NaN		27
TF313319	NaN	NaN	228 	774	34.415952514344	FAM69A->NaN C3orf58->NaN FAM69B->NaN FAM69C->NaN	PIP49_N->PF14875.1->69 PIP49_C->PF12260.3->100	84
TF350234	NaN	NaN	7 	152	74.6192893401015	NaN		7
TF300656	NaN	NaN	96 	1392	57.414295583825	ASL->NaN	ASL_C2->PF14698.1->94 Lyase_1->PF00206.15->100 RPE65->PF03055.10->1 RNA_pol_Rpb4->PF03874.11->1	87
TF300281	NaN	NaN	96 	310	50.640125591384	UQCRQ->NaN	UcrQ->PF02939.11->100 CI-B14_5a->PF07347.7->1	87
TF105967	SLC35B1	solute carrier family 35, member B1	105 	833	55.9143558925902	SLC35B1->NaN	UAA->PF08449.6->100 FAM117->PF15388.1->1	101
TF353112	NaN	NaN	4 	92	58.5308056872038	NaN		3
TF338201	NaN	NaN	25 	341	79.1107162622703	PCSK1N->NaN	ProSAAS->PF07259.7->100	25
TF315974	NaN	NaN	4 	901	57.8074619990788	NaN		4
TF105785	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	112 	2886	73.3337362285383	OGT->NaN	TPR_1->PF00515.23->78 TPR_11->PF13414.1->100 TPR_12->PF13424.1->6 Glyco_transf_41->PF13844.1->99 TPR_17->PF13431.1->1 TPR_2->PF07719.12->3	95
TF320037	NaN	NaN	29 	1032	34.2441315614168	NaN	GWT1->PF06423.7->3 DDE_3->PF13358.1->79	5
TF352706	NaN	NaN	15 	498	56.328538985617	NaN	Fork_head->PF00250.13->20	15
TF353859	NaN	NaN	5 	129	91.726618705036	NaN		5
TF315160	NaN	NaN	98 	938	45.0356109950981	C1QBP->NaN	MAM33->PF02330.11->98 Pkinase->PF00069.20->1	92
TF350433	NaN	NaN	118 	2833	42.0786055047037	STK16->NaN	Pkinase->PF00069.20->100 Glyco_transf_25->PF01755.12->1 Cullin->PF00888.17->1 DnaJ->PF00226.26->1	96
TF317689	NaN	NaN	8 	389	40.4115061925689	NaN		6
TF324046	NaN	NaN	107 	1454	46.8002961994084	BRF1->NaN	TF_Zn_Ribbon->PF08271.7->63 TFIIB->PF00382.14->98 BRF1->PF07741.8->96	97
TF343351	NaN	NaN	5 	1700	35.8849341784495	NaN	GRIP->PF01465.15->100	5
TF329014	NaN	NaN	100 	1050	58.3755453864427	SDSL->NaN SDS->NaN	PALP->PF00291.20->100 RRM_1->PF00076.17->1	61
TF325233	NaN	NaN	10 	1207	69.6821515892421	NaN	zf-C2H2_4->PF13894.1->90 zf-H2C2_2->PF13465.1->90 NDK->PF00334.14->10 Dpy-30->PF05186.8->10	10
TF353671	NaN	NaN	5 	767	80.3577631121917	NaN		4
TF329067	NaN	NaN	66 	1052	50.7299114238136	GPS2->NaN	zf-MYND->PF01753.13->1	64
TF328605	NaN	NaN	113 	1135	42.2039937249063	ODF2L->NaN ODF2->NaN		60
TF353174	NaN	NaN	26 	174	60.1954103206207	NaN		26
TF326332	NaN	NaN	17 	626	67.9577464788732	NaN	SAM_PNT->PF02198.11->100	17
TF105940	CG128	Hypothetical UPF0195 protein CGI-128	111 	384	66.8296317877233	FAM96B->NaN	DUF59->PF01883.14->90	99
TF315611	NaN	NaN	62 	1316	31.1486597385994	NaN	Ground-like->PF04155.13->98	10
TF353629	NaN	NaN	9 	176	65.5784110209473	C17orf102->NaN		9
TF300018	NaN	NaN	91 	560	60.1255177892527	GALT->NaN	GalP_UDP_tr_C->PF02744.12->98 GalP_UDP_transf->PF01087.17->98	89
TF325482	NaN	NaN	18 	1280	61.9771955755518	NaN	Ldl_recept_a->PF00057.13->94 CUB->PF00431.15->33	18
TF325803	NaN	NaN	53 	2509	49.1546363682775	NaN	Ribosomal_S21e->PF01249.13->1 Daxx->PF03344.10->100 PMP22_Claudin->PF00822.15->1	51
TF336391	NaN	NaN	31 	181	57.2751053132219	GRP->NaN	Bombesin->PF02044.12->90	31
TF340025	NaN	NaN	11 	895	36.9263224933328	IVL->NaN	Involucrin_N->PF10583.4->54 Involucrin2->PF06994.6->18 Involucrin->PF00904.12->36	11
TF105624	UNC50	unc-50 homolog (C. elegans)	96 	802	60.0689350594682	UNC50->NaN	7TM_GPCR_Srh->PF10318.4->1 UNC-50->PF05216.8->100	96
TF315571	NaN	NaN	5 	285	74.9536178107607	NaN		5
TF328360	NaN	NaN	31 	182	59.32766900628	RIIAD1->NaN	RIIa->PF02197.12->45	30
TF336126	NaN	NaN	53 	332	54.1392576161924	TMEM69->NaN	DUF3429->PF11911.3->98	46
TF106488	SCML2/4/SCMH1	sex comb on midleg-like 2/4 / sex comb on midleg homolog 1 (Drosophila)	204 	3509	47.6644709110165	SCML4->NaN SCML2->NaN SCMH1->NaN	DUF3588->PF12140.3->89 SAM_1->PF00536.25->85 MBT->PF02820.13->71 DHC_N1->PF08385.7->1 zf-FCS->PF06467.9->7 LSM->PF01423.17->1	89
TF300393	NaN	NaN	257 	5260	49.0825328545383	STON2->NaN AP1M2->NaN AP1M1->NaN	Clat_adaptor_s->PF01217.15->54 HTH_psq->PF05225.11->1 TFIIA->PF03153.8->1 Stonin2_N->PF12016.3->17 Adap_comp_sub->PF00928.16->100 DNA_pol_A->PF00476.15->1 DUF1754->PF08555.5->1	109
TF340538	NaN	NaN	20 	1236	49.1310465285527	NPAP1->NaN	POM121->PF15229.1->80	11
TF314611	NaN	NaN	84 	559	45.2507886652615	C2orf15->NaN MRPL30->NaN	Ribosomal_L30->PF00327.15->61 DUF106->PF01956.11->1 Pkinase->PF00069.20->1	77
TF328492	NaN	NaN	75 	875	64.0955423343556	DESI1->NaN	Peptidase_C97->PF05903.9->100	67
TF329086	NaN	NaN	38 	398	63.4041498844693	TPGS1->NaN	Dpy-30->PF05186.8->2	37
TF315976	NaN	NaN	336 	2188	35.7892322907197	PROP1->NaN ISX->NaN ESX1->NaN RAX2->NaN RAX->NaN SEBOX->NaN	OAR->PF03826.12->13 START->PF01852.14->5 Homeobox->PF00046.24->100 MEKHLA->PF08670.6->1 Neisseria_TspB->PF05616.8->1	101
TF316678	NaN	NaN	6 	1104	72.6179245283019	NaN	EGF_CA->PF07645.10->66 EGF->PF00008.22->100 EGF_3->PF12947.2->33 Kunitz_BPTI->PF00014.18->100 MIP->PF00230.15->16	6
TF318828	NaN	NaN	88 	1936	48.0116226359134	SART1->NaN	LIM->PF00412.17->1 SART-1->PF03343.8->100 Auto_anti-p27->PF06677.7->1	82
TF328581	NaN	NaN	79 	444	41.090306435653	EPDR1->NaN	Ependymin->PF00811.13->100	50
TF328505	NaN	NaN	784 	3017	40.3839358647409	MAGEH1->NaN MAGEC2->NaN MAGEA9B->NaN MAGEB5->NaN MAGEB16->NaN MAGEB4->NaN MAGEB1->NaN MAGEC1->NaN MAGEA8->NaN MAGEA12->NaN MAGEA9->NaN MAGEB17->NaN MAGEB10->NaN MAGEA6->NaN MAGEE1->NaN MAGEC3->NaN MAGEA2->NaN MAGEA3->NaN NDN->NaN MAGEB2->NaN MAGEB3->NaN MAGEA4->NaN MAGEE2->NaN MAGEA1->NaN MAGEB18->NaN MAGEA10->NaN MAGEA2B->NaN MAGEB6->NaN MAGEL2->NaN MAGEA11->NaN NDNL2->NaN MAGEF1->NaN	MAGE_N->PF12440.3->58 MAGE->PF01454.14->100	66
TF342943	NaN	NaN	2 	623	23.5483870967742	NaN	cNMP_binding->PF00027.24->50	2
TF353602	NaN	NaN	8 	209	84.0661157024793	NaN		8
TF105930	C1orf107	chromosome 1 open reading frame 107	104 	1563	48.2035395542366	DIEXF->NaN	DUF1253->PF06862.7->100 DUF3105->PF11303.3->1	104
TF350334	NaN	NaN	12 	436	69.3880489560835	NaN	RRM_6->PF14259.1->100	12
TF318791	NaN	NaN	10 	1532	51.8801821791428	NaN	MFS_1->PF07690.11->10 Peptidase_M13_N->PF05649.8->100 Peptidase_M13->PF01431.16->100	8
TF317238	NaN	NaN	95 	724	45.7396067229037	BLZF1->NaN	DASH_Hsk3->PF08227.6->60 LON->PF02190.11->1	90
TF353205	NaN	NaN	2 	148	88.4353741496599	NaN		2
TF340510	NaN	NaN	103 	393	54.9092693499085	IFI27L2->NaN IFI27->NaN IFI6->NaN IFI27L1->NaN	Ifi-6-16->PF06140.8->100	45
TF317326	NaN	NaN	6 	1736	43.9055061528788	NaN	Chromo->PF00385.19->100	5
TF332330	NaN	NaN	43 	519	54.2886355186516	AURKAIP1->NaN	Med30->PF11315.3->2 DUF1713->PF08213.6->95	41
TF352648	NaN	NaN	46 	447	40.788467544776	PINLYP->NaN	UPAR_LY6->PF00021.16->97 PLA2_inh->PF02988.10->52	34
TF342684	NaN	NaN	4 	488	57.0656370656371	NaN		4
TF318225	NaN	NaN	42 	542	60.5310409483101	SREK1IP1->NaN	zf-CCHC_3->PF13917.1->90	41
TF324047	NaN	NaN	106 	1689	47.4974089272089	TUBGCP2->NaN	Spc97_Spc98->PF04130.8->100	91
TF350104	NaN	NaN	8 	409	64.0062155671705	NaN	Med19->PF10278.4->12	8
TF101504	EIF3S3	Eukaryotic translation initiation factor 3, subunit 3 gamma	111 	940	58.0861974222549	EIF3H->NaN	LSM->PF01423.17->1 JAB->PF01398.16->93 PQ-loop->PF04193.9->1	104
TF316590	NaN	NaN	201 	1256	30.3936989294446	MFSD8->NaN	MFS_1->PF07690.11->91 7TM_GPCR_Str->PF10326.4->1 7TM_GPCR_Srsx->PF10320.4->1 Col_cuticle_N->PF01484.12->1	84
TF343281	NaN	NaN	3 	647	38.4834123222749	NaN		3
TF331102	NaN	NaN	52 	499	70.9758842992121	LRRC42->NaN	LRR_6->PF13516.1->82 LRR_1->PF00560.28->1 LRR_7->PF13504.1->1	51
TF323218	NaN	NaN	144 	1310	52.3051152053424	NUCB1->NaN NUCB2->NaN	EF-hand_7->PF13499.1->90 EF-hand_6->PF13405.1->1	95
TF313232	NaN	NaN	74 	564	66.2514638295648	ACMSD->NaN	Amidohydro_2->PF04909.9->100	70
TF327578	NaN	NaN	43 	392	43.9544075225715	NaN	Trypsin->PF00089.21->100	10
TF353337	NaN	NaN	4 	184	61.5866388308977	NaN		4
TF344096	NaN	NaN	8 	435	39.1054102943595	NaN		7
TF322854	NaN	NaN	19 	581	39.62682175373	NaN	zf-C4->PF00105.13->94 Hormone_recep->PF00104.25->94	4
TF338547	NaN	NaN	14 	134	74.3004866180049	PXT1->NaN	PXT1->PF15214.1->100	14
TF334190	NaN	NaN	22 	448	44.7368421052632	NaN	7tm_1->PF00001.16->100	10
TF328863	NaN	NaN	58 	451	67.8298884936773	CCNB1IP1->NaN	zf-RING_5->PF14634.1->91	58
TF351136	NaN	NaN	49 	1020	49.6406074427096	IQCE->NaN	IQ->PF00612.22->79	49
TF351428	NaN	NaN	12 	255	60.8487555839183	NaN		10
TF334213	NaN	NaN	52 	1054	46.4152689994652	SGOL1->NaN	Shugoshin_N->PF07558.6->63 Shugoshin_C->PF07557.6->96	52
TF300262	NaN	NaN	148 	1054	63.3427608203807	COPZ2->NaN COPZ1->NaN	Clat_adaptor_s->PF01217.15->100 ORC2->PF04084.9->1 UQ_con->PF00179.21->1 TRAUB->PF08164.7->1	99
TF315718	NaN	NaN	6 	247	66.1211129296236	NaN		5
TF320212	NaN	NaN	8 	624	69.3439363817097	NaN	GPCR_chapero_1->PF11904.3->12 Ank_2->PF12796.2->12 Astacin->PF01400.19->12	7
TF317195	NaN	NaN	7 	1249	66.0439354111904	NaN	Glyco_hydro_18->PF00704.23->100	5
TF352573	NaN	NaN	56 	1064	47.7357716022278	TBC1D21->NaN	RabGAP-TBC->PF00566.13->100	44
TF350839	NaN	NaN	151 	3886	41.7373386254306	NaN	SCAN->PF02023.12->1 zf-C2H2->PF00096.21->48 zf-C2H2_4->PF13894.1->25 zf-H2C2_2->PF13465.1->99 zf-C2H2_6->PF13912.1->36 KRAB->PF01352.22->1 zf-met->PF12874.2->2 zf-C2HC_2->PF13913.1->1	42
TF350833	NaN	NaN	24 	696	79.9400555350312	ZNF23->NaN	zf-H2C2_2->PF13465.1->100 zf-C2H2->PF00096.21->87 KRAB->PF01352.22->20	24
TF340768	NaN	NaN	4 	142	75.8145363408521	NaN		4
TF324582	NaN	NaN	98 	1791	37.9646435306355	ASTE1->NaN	Rad51->PF08423.6->1 XPG_I_2->PF12813.2->95 XPG_N->PF00752.12->52	79
TF334894	NaN	NaN	200 	425	44.2154923407268	IFITM1->NaN IFITM3->NaN IFITM5->NaN IFITM2->NaN IFITM10->NaN	Dispanin->PF04505.7->99	48
TF353832	NaN	NaN	67 	1484	46.0851053176084	MMS22L->NaN	MMS22L_N->PF14910.1->100 MMS22L_C->PF14911.1->100	67
TF334964	NaN	NaN	295 	1084	26.8733941534348	CD48->NaN SLAMF7->NaN SLAMF8->NaN CD84->NaN CD244->NaN SLAMF9->NaN SLAMF6->NaN LY9->NaN SLAMF1->NaN	V-set->PF07686.12->41 SLAM->PF06214.6->9 Ig_2->PF13895.1->25 Ig_3->PF13927.1->49 Receptor_2B4->PF11465.3->12 Orthoreo_P10->PF07204.6->1 I-set->PF07679.11->1 ig->PF00047.20->1 Herpes_gE->PF02480.11->1	46
TF317038	NaN	NaN	22 	1089	34.9344872892082	NaN	Glyco_transf_43->PF03360.11->4 F-box->PF00646.28->4	5
