,x1,x2,x3,x4
0.2525,1.6331803,0.6531037,0.5843333,1.1686667
0.253,1.6327413,0.6539633,0.5845,1.169
0.2535,1.6323033,0.6548221,0.5846667,1.1693333
0.254,1.6318663,0.6556801,0.5848333,1.1696667
0.2545,1.6314302,0.6565373,0.585,1.17
0.255,1.630995,0.6573937,0.5851667,1.1703333
0.2555,1.6305607,0.6582493,0.5853333,1.1706667
0.256,1.6301274,0.6591041,0.5855,1.171
0.2565,1.629695,0.6599582,0.5856667,1.1713333
0.257,1.6292635,0.6608114,0.5858333,1.1716667
0.2575,1.628833,0.6616639,0.586,1.172
0.258,1.6284034,0.6625156,0.5861667,1.1723333
0.2585,1.6279748,0.6633664,0.5863333,1.1726667
0.259,1.627547,0.6642166,0.5865,1.173
0.2595,1.6271202,0.6650659,0.5866667,1.1733333
0.26,1.6266944,0.6659144,0.5868333,1.1736667
0.2605,1.6262694,0.6667622,0.587,1.174
0.261,1.6258454,0.6676092,0.5871667,1.1743333
0.2615,1.6254223,0.6684554,0.5873333,1.1746667
0.262,1.6250001,0.6693008,0.5875,1.175
0.2625,1.6245788,0.6701454,0.5876667,1.1753333
0.263,1.6241585,0.6709893,0.5878333,1.1756667
0.2635,1.6237391,0.6718323,0.588,1.176
0.264,1.6233206,0.6726746,0.5881667,1.1763333
0.2645,1.622903,0.6735162,0.5883333,1.1766667
0.265,1.6224864,0.6743569,0.5885,1.177
0.2655,1.6220706,0.6751969,0.5886667,1.1773333
0.266,1.6216558,0.6760361,0.5888333,1.1776667
0.2665,1.6212419,0.6768745,0.589,1.178
0.267,1.6208289,0.6777121,0.5891667,1.1783333
0.2675,1.6204168,0.678549,0.5893333,1.1786667
0.268,1.6200056,0.6793851,0.5895,1.179
0.2685,1.6195953,0.6802204,0.5896667,1.1793333
0.269,1.619186,0.681055,0.5898333,1.1796667
0.2695,1.6187775,0.6818888,0.59,1.18
0.27,1.61837,0.6827218,0.5901667,1.1803333
0.2705,1.6179634,0.683554,0.5903333,1.1806667
0.271,1.6175577,0.6843855,0.5905,1.181
0.2715,1.6171528,0.6852162,0.5906667,1.1813333
0.272,1.6167489,0.6860462,0.5908333,1.1816667
0.2725,1.6163459,0.6868754,0.591,1.182
0.273,1.6159438,0.6877038,0.5911667,1.1823333
0.2735,1.6155426,0.6885314,0.5913333,1.1826667
0.274,1.6151423,0.6893583,0.5915,1.183
0.2745,1.6147429,0.6901844,0.5916667,1.1833333
0.275,1.6143444,0.6910098,0.5918333,1.1836667
0.2755,1.6139468,0.6918344,0.592,1.184
0.276,1.61355,0.6926582,0.5921667,1.1843333
0.2765,1.6131542,0.6934812,0.5923333,1.1846667
0.277,1.6127593,0.6943036,0.5925,1.185
0.2775,1.6123653,0.6951251,0.5926667,1.1853333
0.278,1.6119721,0.6959459,0.5928333,1.1856667
0.2785,1.6115799,0.6967659,0.593,1.186
0.279,1.6111885,0.6975852,0.5931667,1.1863333
0.2795,1.6107981,0.6984037,0.5933333,1.1866667
0.28,1.6104085,0.6992215,0.5935,1.187
0.2805,1.6100198,0.7000385,0.5936667,1.1873333
0.281,1.609632,0.7008547,0.5938333,1.1876667
0.2815,1.6092451,0.7016702,0.594,1.188
0.282,1.6088591,0.7024849,0.5941667,1.1883333
0.2825,1.6084739,0.7032989,0.5943333,1.1886667
0.283,1.6080897,0.7041121,0.5945,1.189
0.2835,1.6077063,0.7049246,0.5946667,1.1893333
0.284,1.6073238,0.7057363,0.5948333,1.1896667
0.2845,1.6069422,0.7065473,0.595,1.19
0.285,1.6065614,0.7073575,0.5951667,1.1903333
0.2855,1.6061816,0.708167,0.5953333,1.1906667
0.286,1.6058026,0.7089757,0.5955,1.191
0.2865,1.6054245,0.7097837,0.5956667,1.1913333
0.287,1.6050473,0.7105909,0.5958333,1.1916667
0.2875,1.604671,0.7113974,0.596,1.192
0.288,1.6042955,0.7122032,0.5961667,1.1923333
0.2885,1.6039209,0.7130081,0.5963333,1.1926667
0.289,1.6035472,0.7138124,0.5965,1.193
0.2895,1.6031743,0.7146159,0.5966667,1.1933333
0.29,1.6028023,0.7154186,0.5968333,1.1936667
0.2905,1.6024312,0.7162207,0.597,1.194
0.291,1.602061,0.7170219,0.5971667,1.1943333
0.2915,1.6016916,0.7178225,0.5973333,1.1946667
0.292,1.6013231,0.7186222,0.5975,1.195
0.2925,1.6009555,0.7194213,0.5976667,1.1953333
0.293,1.6005887,0.7202196,0.5978333,1.1956667
0.2935,1.6002228,0.7210172,0.598,1.196
0.294,1.5998578,0.721814,0.5981667,1.1963333
0.2945,1.5994936,0.7226101,0.5983333,1.1966667
0.295,1.5991303,0.7234054,0.5985,1.197
0.2955,1.5987678,0.7242,0.5986667,1.1973333
0.296,1.5984062,0.7249939,0.5988333,1.1976667
0.2965,1.5980455,0.7257871,0.599,1.198
0.297,1.5976856,0.7265795,0.5991667,1.1983333
0.2975,1.5973266,0.7273712,0.5993333,1.1986667
0.298,1.5969684,0.7281621,0.5995,1.199
0.2985,1.5966111,0.7289523,0.5996667,1.1993333
0.299,1.5962546,0.7297418,0.5998333,1.1996667
0.2995,1.595899,0.7305305,0.6,1.2
0.3,1.5955443,0.7313185,0.6001667,1.2003333
0.3005,1.5951904,0.7321058,0.6003333,1.2006667
0.301,1.5948374,0.7328924,0.6005,1.201
0.3015,1.5944852,0.7336782,0.6006667,1.2013333
0.302,1.5941338,0.7344633,0.6008333,1.2016667
0.3025,1.5937833,0.7352477,0.601,1.202
0.303,1.5934337,0.7360313,0.6011667,1.2023333
0.3035,1.5930849,0.7368142,0.6013333,1.2026667
0.304,1.5927369,0.7375964,0.6015,1.203
0.3045,1.5923898,0.7383779,0.6016667,1.2033333
0.305,1.5920436,0.7391586,0.6018333,1.2036667
0.3055,1.5916982,0.7399386,0.602,1.204
0.306,1.5913536,0.7407179,0.6021667,1.2043333
0.3065,1.5910098,0.7414965,0.6023333,1.2046667
0.307,1.590667,0.7422743,0.6025,1.205
0.3075,1.5903249,0.7430514,0.6026667,1.2053333
0.308,1.5899837,0.7438278,0.6028333,1.2056667
0.3085,1.5896433,0.7446035,0.603,1.206
0.309,1.5893038,0.7453785,0.6031667,1.2063333
0.3095,1.5889651,0.7461527,0.6033333,1.2066667
0.31,1.5886272,0.7469263,0.6035,1.207
0.3105,1.5882902,0.7476991,0.6036667,1.2073333
0.311,1.587954,0.7484712,0.6038333,1.2076667
0.3115,1.5876186,0.7492425,0.604,1.208
0.312,1.5872841,0.7500132,0.6041667,1.2083333
0.3125,1.5869504,0.7507831,0.6043333,1.2086667
0.313,1.5866175,0.7515523,0.6045,1.209
0.3135,1.5862855,0.7523209,0.6046667,1.2093333
0.314,1.5859543,0.7530887,0.6048333,1.2096667
0.3145,1.5856239,0.7538557,0.605,1.21
0.315,1.5852943,0.7546221,0.6051667,1.2103333
0.3155,1.5849656,0.7553878,0.6053333,1.2106667
0.316,1.5846377,0.7561527,0.6055,1.211
0.3165,1.5843106,0.756917,0.6056667,1.2113333
0.317,1.5839844,0.7576805,0.6058333,1.2116667
0.3175,1.5836589,0.7584433,0.606,1.212
0.318,1.5833343,0.7592054,0.6061667,1.2123333
0.3185,1.5830105,0.7599668,0.6063333,1.2126667
0.319,1.5826876,0.7607275,0.6065,1.213
0.3195,1.5823654,0.7614875,0.6066667,1.2133333
0.32,1.5820441,0.7622468,0.6068333,1.2136667
0.3205,1.5817236,0.7630054,0.607,1.214
0.321,1.5814039,0.7637632,0.6071667,1.2143333
0.3215,1.581085,0.7645204,0.6073333,1.2146667
0.322,1.5807669,0.7652769,0.6075,1.215
0.3225,1.5804497,0.7660326,0.6076667,1.2153333
0.323,1.5801332,0.7667877,0.6078333,1.2156667
0.3235,1.5798176,0.767542,0.608,1.216
0.324,1.5795028,0.7682957,0.6081667,1.2163333
0.3245,1.5791888,0.7690486,0.6083333,1.2166667
0.325,1.5788756,0.7698009,0.6085,1.217
0.3255,1.5785632,0.7705524,0.6086667,1.2173333
0.326,1.5782517,0.7713033,0.6088333,1.2176667
0.3265,1.5779409,0.7720535,0.609,1.218
0.327,1.5776309,0.7728029,0.6091667,1.2183333
0.3275,1.5773218,0.7735517,0.6093333,1.2186667
0.328,1.5770134,0.7742997,0.6095,1.219
0.3285,1.5767059,0.7750471,0.6096667,1.2193333
0.329,1.5763991,0.7757938,0.6098333,1.2196667
0.3295,1.5760932,0.7765398,0.61,1.22
0.33,1.5757881,0.777285,0.6101667,1.2203333
0.3305,1.5754837,0.7780296,0.6103333,1.2206667
0.331,1.5751802,0.7787735,0.6105,1.221
0.3315,1.5748775,0.7795167,0.6106667,1.2213333
0.332,1.5745755,0.7802593,0.6108333,1.2216667
0.3325,1.5742744,0.7810011,0.611,1.222
0.333,1.573974,0.7817422,0.6111667,1.2223333
0.3335,1.5736745,0.7824826,0.6113333,1.2226667
0.334,1.5733757,0.7832224,0.6115,1.223
0.3345,1.5730778,0.7839615,0.6116667,1.2233333
0.335,1.5727806,0.7846998,0.6118333,1.2236667
0.3355,1.5724843,0.7854375,0.612,1.224
0.336,1.5721887,0.7861745,0.6121667,1.2243333
0.3365,1.5718939,0.7869108,0.6123333,1.2246667
0.337,1.5715999,0.7876465,0.6125,1.225
0.3375,1.5713067,0.7883814,0.6126667,1.2253333
0.338,1.5710143,0.7891157,0.6128333,1.2256667
0.3385,1.5707226,0.7898493,0.613,1.226
0.339,1.5704318,0.7905821,0.6131667,1.2263333
0.3395,1.5701417,0.7913144,0.6133333,1.2266667
0.34,1.5698525,0.7920459,0.6135,1.227
0.3405,1.569564,0.7927767,0.6136667,1.2273333
0.341,1.5692763,0.7935069,0.6138333,1.2276667
0.3415,1.5689893,0.7942364,0.614,1.228
0.342,1.5687032,0.7949652,0.6141667,1.2283333
0.3425,1.5684178,0.7956933,0.6143333,1.2286667
0.343,1.5681333,0.7964207,0.6145,1.229
0.3435,1.5678495,0.7971475,0.6146667,1.2293333
0.344,1.5675665,0.7978736,0.6148333,1.2296667
0.3445,1.5672842,0.798599,0.615,1.23
0.345,1.5670027,0.7993238,0.6151667,1.2303333
0.3455,1.5667221,0.8000478,0.6153333,1.2306667
0.346,1.5664421,0.8007712,0.6155,1.231
0.3465,1.566163,0.8014939,0.6156667,1.2313333
0.347,1.5658846,0.8022159,0.6158333,1.2316667
0.3475,1.5656071,0.8029373,0.616,1.232
0.348,1.5653302,0.803658,0.6161667,1.2323333
0.3485,1.5650542,0.804378,0.6163333,1.2326667
0.349,1.5647789,0.8050974,0.6165,1.233
0.3495,1.5645044,0.805816,0.6166667,1.2333333
0.35,1.5642307,0.806534,0.6168333,1.2336667
0.3505,1.5639577,0.8072514,0.617,1.234
0.351,1.5636855,0.807968,0.6171667,1.2343333
0.3515,1.5634141,0.808684,0.6173333,1.2346667
0.352,1.5631434,0.8093994,0.6175,1.235
0.3525,1.5628735,0.810114,0.6176667,1.2353333
0.353,1.5626044,0.810828,0.6178333,1.2356667
0.3535,1.562336,0.8115414,0.618,1.236
0.354,1.5620684,0.812254,0.6181667,1.2363333
0.3545,1.5618015,0.812966,0.6183333,1.2366667
0.355,1.5615355,0.8136773,0.6185,1.237
0.3555,1.5612701,0.814388,0.6186667,1.2373333
0.356,1.5610056,0.815098,0.6188333,1.2376667
0.3565,1.5607418,0.8158074,0.619,1.238
0.357,1.5604787,0.816516,0.6191667,1.2383333
0.3575,1.5602164,0.817224,0.6193333,1.2386667
0.358,1.5599549,0.8179314,0.6195,1.239
0.3585,1.5596941,0.8186381,0.6196667,1.2393333
0.359,1.5594341,0.8193441,0.6198333,1.2396667
0.3595,1.5591748,0.8200495,0.62,1.24
0.36,1.5589163,0.8207542,0.6201667,1.2403333
0.3605,1.5586585,0.8214583,0.6203333,1.2406667
0.361,1.5584015,0.8221617,0.6205,1.241
0.3615,1.5581453,0.8228644,0.6206667,1.2413333
0.362,1.5578897,0.8235665,0.6208333,1.2416667
0.3625,1.557635,0.8242679,0.621,1.242
0.363,1.557381,0.8249687,0.6211667,1.2423333
0.3635,1.5571277,0.8256688,0.6213333,1.2426667
0.364,1.5568752,0.8263683,0.6215,1.243
0.3645,1.5566234,0.8270671,0.6216667,1.2433333
0.365,1.5563724,0.8277652,0.6218333,1.2436667
0.3655,1.5561221,0.8284627,0.622,1.244
0.366,1.5558726,0.8291596,0.6221667,1.2443333
0.3665,1.5556238,0.8298558,0.6223333,1.2446667
0.367,1.5553757,0.8305513,0.6225,1.245
0.3675,1.5551284,0.8312462,0.6226667,1.2453333
0.368,1.5548819,0.8319405,0.6228333,1.2456667
0.3685,1.554636,0.8326341,0.623,1.246
0.369,1.5543909,0.833327,0.6231667,1.2463333
0.3695,1.5541466,0.8340193,0.6233333,1.2466667
0.37,1.553903,0.834711,0.6235,1.247
0.3705,1.5536601,0.835402,0.6236667,1.2473333
0.371,1.553418,0.8360924,0.6238333,1.2476667
0.3715,1.5531766,0.8367821,0.624,1.248
0.372,1.5529359,0.8374711,0.6241667,1.2483333
0.3725,1.552696,0.8381596,0.6243333,1.2486667
0.373,1.5524568,0.8388473,0.6245,1.249
0.3735,1.5522183,0.8395345,0.6246667,1.2493333
0.374,1.5519806,0.840221,0.6248333,1.2496667
0.3745,1.5517436,0.8409068,0.625,1.25
0.375,1.5515073,0.841592,0.6251667,1.2503333
0.3755,1.5512718,0.8422766,0.6253333,1.2506667
0.376,1.551037,0.8429605,0.6255,1.251
0.3765,1.5508029,0.8436438,0.6256667,1.2513333
0.377,1.5505695,0.8443264,0.6258333,1.2516667
0.3775,1.5503369,0.8450084,0.626,1.252
0.378,1.550105,0.8456898,0.6261667,1.2523333
0.3785,1.5498738,0.8463705,0.6263333,1.2526667
0.379,1.5496433,0.8470506,0.6265,1.253
0.3795,1.5494136,0.8477301,0.6266667,1.2533333
0.38,1.5491846,0.8484089,0.6268333,1.2536667
0.3805,1.5489563,0.8490871,0.627,1.254
0.381,1.5487287,0.8497646,0.6271667,1.2543333
0.3815,1.5485019,0.8504415,0.6273333,1.2546667
0.382,1.5482758,0.8511178,0.6275,1.255
0.3825,1.5480504,0.8517934,0.6276667,1.2553333
0.383,1.5478257,0.8524684,0.6278333,1.2556667
0.3835,1.5476017,0.8531428,0.628,1.256
0.384,1.5473785,0.8538166,0.6281667,1.2563333
0.3845,1.5471559,0.8544897,0.6283333,1.2566667
0.385,1.5469341,0.8551622,0.6285,1.257
0.3855,1.546713,0.855834,0.6286667,1.2573333
0.386,1.5464926,0.8565052,0.6288333,1.2576667
0.3865,1.5462729,0.8571758,0.629,1.258
0.387,1.5460539,0.8578458,0.6291667,1.2583333
0.3875,1.5458357,0.8585151,0.6293333,1.2586667
0.388,1.5456181,0.8591838,0.6295,1.259
0.3885,1.5454013,0.8598519,0.6296667,1.2593333
0.389,1.5451852,0.8605193,0.6298333,1.2596667
0.3895,1.5449698,0.8611862,0.63,1.26
0.39,1.5447551,0.8618524,0.6301667,1.2603333
0.3905,1.5445411,0.8625179,0.6303333,1.2606667
0.391,1.5443278,0.8631829,0.6305,1.261
0.3915,1.5441152,0.8638472,0.6306667,1.2613333
0.392,1.5439033,0.8645109,0.6308333,1.2616667
0.3925,1.5436921,0.865174,0.631,1.262
0.393,1.5434816,0.8658364,0.6311667,1.2623333
0.3935,1.5432719,0.8664983,0.6313333,1.2626667
0.394,1.5430628,0.8671595,0.6315,1.263
0.3945,1.5428544,0.8678201,0.6316667,1.2633333
0.395,1.5426468,0.86848,0.6318333,1.2636667
0.3955,1.5424398,0.8691394,0.632,1.264
0.396,1.5422335,0.8697981,0.6321667,1.2643333
0.3965,1.542028,0.8704562,0.6323333,1.2646667
0.397,1.5418231,0.8711137,0.6325,1.265
0.3975,1.5416189,0.8717706,0.6326667,1.2653333
0.398,1.5414154,0.8724269,0.6328333,1.2656667
0.3985,1.5412127,0.8730825,0.633,1.266
0.399,1.5410106,0.8737375,0.6331667,1.2663333
0.3995,1.5408092,0.8743919,0.6333333,1.2666667
0.4,1.5406085,0.8750457,0.6335,1.267
0.4005,1.5404085,0.8756989,0.6336667,1.2673333
0.401,1.5402091,0.8763515,0.6338333,1.2676667
0.4015,1.5400105,0.8770034,0.634,1.268
0.402,1.5398126,0.8776548,0.6341667,1.2683333
0.4025,1.5396153,0.8783055,0.6343333,1.2686667
0.403,1.5394188,0.8789556,0.6345,1.269
0.4035,1.5392229,0.8796051,0.6346667,1.2693333
0.404,1.5390277,0.880254,0.6348333,1.2696667
0.4045,1.5388333,0.8809023,0.635,1.27
0.405,1.5386395,0.88155,0.6351667,1.2703333
0.4055,1.5384463,0.8821971,0.6353333,1.2706667
0.406,1.5382539,0.8828435,0.6355,1.271
0.4065,1.5380622,0.8834894,0.6356667,1.2713333
0.407,1.5378711,0.8841346,0.6358333,1.2716667
0.4075,1.5376807,0.8847793,0.636,1.272
0.408,1.537491,0.8854233,0.6361667,1.2723333
0.4085,1.537302,0.8860667,0.6363333,1.2726667
0.409,1.5371136,0.8867095,0.6365,1.273
0.4095,1.536926,0.8873517,0.6366667,1.2733333
0.41,1.536739,0.8879934,0.6368333,1.2736667
0.4105,1.5365527,0.8886344,0.637,1.274
0.411,1.5363671,0.8892748,0.6371667,1.2743333
0.4115,1.5361821,0.8899146,0.6373333,1.2746667
0.412,1.5359979,0.8905538,0.6375,1.275
0.4125,1.5358143,0.8911923,0.6376667,1.2753333
0.413,1.5356314,0.8918303,0.6378333,1.2756667
0.4135,1.5354491,0.8924677,0.638,1.276
0.414,1.5352675,0.8931045,0.6381667,1.2763333
0.4145,1.5350866,0.8937407,0.6383333,1.2766667
0.415,1.5349064,0.8943763,0.6385,1.277
0.4155,1.5347269,0.8950113,0.6386667,1.2773333
0.416,1.534548,0.8956457,0.6388333,1.2776667
0.4165,1.5343698,0.8962795,0.639,1.278
0.417,1.5341922,0.8969127,0.6391667,1.2783333
0.4175,1.5340154,0.8975453,0.6393333,1.2786667
0.418,1.5338391,0.8981773,0.6395,1.279
0.4185,1.5336636,0.8988087,0.6396667,1.2793333
0.419,1.5334887,0.8994396,0.6398333,1.2796667
0.4195,1.5333145,0.9000698,0.64,1.28
0.42,1.533141,0.9006994,0.6401667,1.2803333
0.4205,1.5329681,0.9013284,0.6403333,1.2806667
0.421,1.5327959,0.9019569,0.6405,1.281
0.4215,1.5326244,0.9025847,0.6406667,1.2813333
0.422,1.5324535,0.903212,0.6408333,1.2816667
0.4225,1.5322832,0.9038387,0.641,1.282
0.423,1.5321137,0.9044647,0.6411667,1.2823333
0.4235,1.5319448,0.9050902,0.6413333,1.2826667
0.424,1.5317765,0.9057151,0.6415,1.283
0.4245,1.531609,0.9063394,0.6416667,1.2833333
0.425,1.531442,0.9069631,0.6418333,1.2836667
0.4255,1.5312758,0.9075863,0.642,1.284
0.426,1.5311102,0.9082088,0.6421667,1.2843333
0.4265,1.5309452,0.9088308,0.6423333,1.2846667
0.427,1.5307809,0.9094521,0.6425,1.285
0.4275,1.5306173,0.9100729,0.6426667,1.2853333
0.428,1.5304543,0.9106931,0.6428333,1.2856667
0.4285,1.5302919,0.9113127,0.643,1.286
0.429,1.5301303,0.9119317,0.6431667,1.2863333
0.4295,1.5299692,0.9125502,0.6433333,1.2866667
0.43,1.5298089,0.913168,0.6435,1.287
0.4305,1.5296491,0.9137853,0.6436667,1.2873333
0.431,1.5294901,0.914402,0.6438333,1.2876667
0.4315,1.5293316,0.9150181,0.644,1.288
0.432,1.5291739,0.9156336,0.6441667,1.2883333
0.4325,1.5290167,0.9162486,0.6443333,1.2886667
0.433,1.5288603,0.9168629,0.6445,1.289
0.4335,1.5287044,0.9174767,0.6446667,1.2893333
0.434,1.5285492,0.9180899,0.6448333,1.2896667
0.4345,1.5283947,0.9187026,0.645,1.29
0.435,1.5282408,0.9193146,0.6451667,1.2903333
0.4355,1.5280875,0.9199261,0.6453333,1.2906667
0.436,1.5279349,0.920537,0.6455,1.291
0.4365,1.527783,0.9211473,0.6456667,1.2913333
0.437,1.5276316,0.921757,0.6458333,1.2916667
0.4375,1.527481,0.9223662,0.646,1.292
0.438,1.5273309,0.9229747,0.6461667,1.2923333
0.4385,1.5271815,0.9235828,0.6463333,1.2926667
0.439,1.5270328,0.9241902,0.6465,1.293
0.4395,1.5268846,0.924797,0.6466667,1.2933333
0.44,1.5267372,0.9254033,0.6468333,1.2936667
0.4405,1.5265903,0.926009,0.647,1.294
0.441,1.5264441,0.9266142,0.6471667,1.2943333
0.4415,1.5262985,0.9272187,0.6473333,1.2946667
0.442,1.5261536,0.9278227,0.6475,1.295
0.4425,1.5260093,0.9284262,0.6476667,1.2953333
0.443,1.5258656,0.929029,0.6478333,1.2956667
0.4435,1.5257226,0.9296313,0.648,1.296
0.444,1.5255802,0.930233,0.6481667,1.2963333
0.4445,1.5254384,0.9308342,0.6483333,1.2966667
0.445,1.5252973,0.9314347,0.6485,1.297
0.4455,1.5251568,0.9320347,0.6486667,1.2973333
0.446,1.5250169,0.9326342,0.6488333,1.2976667
0.4465,1.5248777,0.933233,0.649,1.298
0.447,1.5247391,0.9338313,0.6491667,1.2983333
0.4475,1.5246011,0.9344291,0.6493333,1.2986667
0.448,1.5244637,0.9350263,0.6495,1.299
0.4485,1.524327,0.9356229,0.6496667,1.2993333
0.449,1.5241909,0.9362189,0.6498333,1.2996667
0.4495,1.5240554,0.9368144,0.65,1.3
0.45,1.5239206,0.9374093,0.6501667,1.3003333
0.4505,1.5237863,0.9380036,0.6503333,1.3006667
0.451,1.5236527,0.9385974,0.6505,1.301
0.4515,1.5235197,0.9391906,0.6506667,1.3013333
0.452,1.5233874,0.9397833,0.6508333,1.3016667
0.4525,1.5232556,0.9403754,0.651,1.302
0.453,1.5231245,0.9409669,0.6511667,1.3023333
0.4535,1.522994,0.9415579,0.6513333,1.3026667
0.454,1.5228642,0.9421483,0.6515,1.303
0.4545,1.5227349,0.9427382,0.6516667,1.3033333
0.455,1.5226063,0.9433275,0.6518333,1.3036667
0.4555,1.5224783,0.9439162,0.652,1.304
0.456,1.5223509,0.9445044,0.6521667,1.3043333
0.4565,1.5222241,0.945092,0.6523333,1.3046667
0.457,1.5220979,0.9456791,0.6525,1.305
0.4575,1.5219724,0.9462656,0.6526667,1.3053333
0.458,1.5218474,0.9468516,0.6528333,1.3056667
0.4585,1.5217231,0.947437,0.653,1.306
0.459,1.5215994,0.9480218,0.6531667,1.3063333
0.4595,1.5214763,0.9486061,0.6533333,1.3066667
0.46,1.5213538,0.9491898,0.6535,1.307
0.4605,1.5212319,0.949773,0.6536667,1.3073333
0.461,1.5211107,0.9503557,0.6538333,1.3076667
0.4615,1.52099,0.9509377,0.654,1.308
0.462,1.52087,0.9515192,0.6541667,1.3083333
0.4625,1.5207506,0.9521002,0.6543333,1.3086667
0.463,1.5206317,0.9526806,0.6545,1.309
0.4635,1.5205135,0.9532605,0.6546667,1.3093333
0.464,1.5203959,0.9538398,0.6548333,1.3096667
0.4645,1.5202789,0.9544186,0.655,1.31
0.465,1.5201625,0.9549968,0.6551667,1.3103333
0.4655,1.5200467,0.9555745,0.6553333,1.3106667
0.466,1.5199316,0.9561516,0.6555,1.311
0.4665,1.519817,0.9567282,0.6556667,1.3113333
0.467,1.519703,0.9573042,0.6558333,1.3116667
0.4675,1.5195896,0.9578797,0.656,1.312
0.468,1.5194769,0.9584546,0.6561667,1.3123333
0.4685,1.5193647,0.959029,0.6563333,1.3126667
0.469,1.5192531,0.9596028,0.6565,1.313
0.4695,1.5191422,0.9601761,0.6566667,1.3133333
0.47,1.5190318,0.9607489,0.6568333,1.3136667
0.4705,1.518922,0.9613211,0.657,1.314
0.471,1.5188129,0.9618927,0.6571667,1.3143333
0.4715,1.5187043,0.9624638,0.6573333,1.3146667
0.472,1.5185963,0.9630344,0.6575,1.315
0.4725,1.518489,0.9636045,0.6576667,1.3153333
0.473,1.5183822,0.9641739,0.6578333,1.3156667
0.4735,1.518276,0.9647429,0.658,1.316
0.474,1.5181704,0.9653113,0.6581667,1.3163333
0.4745,1.5180654,0.9658792,0.6583333,1.3166667
0.475,1.517961,0.9664465,0.6585,1.317
0.4755,1.5178572,0.9670133,0.6586667,1.3173333
0.476,1.517754,0.9675795,0.6588333,1.3176667
0.4765,1.5176514,0.9681452,0.659,1.318
0.477,1.5175493,0.9687104,0.6591667,1.3183333
0.4775,1.5174479,0.969275,0.6593333,1.3186667
0.478,1.517347,0.9698391,0.6595,1.319
0.4785,1.5172468,0.9704027,0.6596667,1.3193333
0.479,1.5171471,0.9709657,0.6598333,1.3196667
0.4795,1.517048,0.9715282,0.66,1.32
0.48,1.5169495,0.9720902,0.6601667,1.3203333
0.4805,1.5168516,0.9726516,0.6603333,1.3206667
0.481,1.5167543,0.9732124,0.6605,1.321
0.4815,1.5166576,0.9737728,0.6606667,1.3213333
0.482,1.5165614,0.9743326,0.6608333,1.3216667
0.4825,1.5164658,0.9748919,0.661,1.322
0.483,1.5163709,0.9754506,0.6611667,1.3223333
0.4835,1.5162765,0.9760089,0.6613333,1.3226667
0.484,1.5161826,0.9765665,0.6615,1.323
0.4845,1.5160894,0.9771237,0.6616667,1.3233333
0.485,1.5159968,0.9776803,0.6618333,1.3236667
0.4855,1.5159047,0.9782364,0.662,1.324
0.486,1.5158132,0.978792,0.6621667,1.3243333
0.4865,1.5157223,0.979347,0.6623333,1.3246667
0.487,1.5156319,0.9799015,0.6625,1.325
0.4875,1.5155422,0.9804555,0.6626667,1.3253333
0.488,1.515453,0.9810089,0.6628333,1.3256667
0.4885,1.5153644,0.9815618,0.663,1.326
0.489,1.5152764,0.9821142,0.6631667,1.3263333
0.4895,1.5151889,0.9826661,0.6633333,1.3266667
0.49,1.5151021,0.9832174,0.6635,1.327
0.4905,1.5150158,0.9837683,0.6636667,1.3273333
0.491,1.5149301,0.9843185,0.6638333,1.3276667
0.4915,1.5148449,0.9848683,0.664,1.328
0.492,1.5147603,0.9854175,0.6641667,1.3283333
0.4925,1.5146763,0.9859663,0.6643333,1.3286667
0.493,1.5145929,0.9865144,0.6645,1.329
0.4935,1.51451,0.9870621,0.6646667,1.3293333
0.494,1.5144278,0.9876093,0.6648333,1.3296667
0.4945,1.514346,0.9881559,0.665,1.33
0.495,1.5142649,0.988702,0.6651667,1.3303333
0.4955,1.5141843,0.9892476,0.6653333,1.3306667
0.496,1.5141043,0.9897926,0.6655,1.331
0.4965,1.5140249,0.9903372,0.6656667,1.3313333
0.497,1.513946,0.9908812,0.6658333,1.3316667
0.4975,1.5138677,0.9914247,0.666,1.332
0.498,1.5137899,0.9919677,0.6661667,1.3323333
0.4985,1.5137128,0.9925101,0.6663333,1.3326667
0.499,1.5136361,0.9930521,0.6665,1.333
0.4995,1.5135601,0.9935935,0.6666667,1.3333333
0.5,1.5134846,0.9941344,0.6668333,1.3336667
0.5005,1.5134097,0.9946748,0.667,1.334
0.501,1.5133353,0.9952147,0.6671667,1.3343333
0.5015,1.5132615,0.995754,0.6673333,1.3346667
0.502,1.5131883,0.9962929,0.6675,1.335
0.5025,1.5131156,0.9968312,0.6676667,1.3353333
0.503,1.5130435,0.997369,0.6678333,1.3356667
0.5035,1.512972,0.9979063,0.668,1.336
0.504,1.512901,0.9984431,0.6681667,1.3363333
0.5045,1.5128305,0.9989794,0.6683333,1.3366667
0.505,1.5127607,0.9995151,0.6685,1.337
0.5055,1.5126913,1.0000504,0.6686667,1.3373333
0.506,1.5126226,1.0005851,0.6688333,1.3376667
0.5065,1.5125544,1.0011193,0.669,1.338
0.507,1.5124867,1.0016531,0.6691667,1.3383333
